week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,0,0
2010-03-15,0,0
2010-03-22,0,0
2010-03-29,0,0
2010-04-05,0,0
2010-04-12,0,0
2010-04-19,0,0
2010-04-26,0,0
2010-05-03,0,0
2010-05-10,0,0
2010-05-17,0,0
2010-05-24,0,0
2010-05-31,0,0
2010-06-07,0,0
2010-06-14,0,0
2010-06-21,0,0
2010-06-28,0,0
2010-07-05,0,0
2010-07-12,0,0
2010-07-19,1,0
2010-07-26,1,0
2010-08-02,1,0
2010-08-09,1,0
2010-08-16,1,0
2010-08-23,1,0
2010-08-30,1,0
2010-09-06,1,0
2010-09-13,2,0
2010-09-20,2,0
2010-09-27,3,0
2010-10-04,3,0
2010-10-11,3,0
2010-10-18,3,0
2010-10-25,5,0
2010-11-01,7,0
2010-11-08,9,2
2010-11-15,14,6
2010-11-22,15,6
2010-11-29,18,7
2010-12-06,20,7
2010-12-13,21,8
2010-12-20,21,8
2010-12-27,23,9
2011-01-03,24,9
2011-01-10,31,10
2011-01-17,36,10
2011-01-24,54,12
2011-01-31,55,13
2011-02-07,60,13
2011-02-14,61,14
2011-02-21,63,17
2011-02-28,68,19
2011-03-07,69,21
2011-03-14,70,24
2011-03-21,71,25
2011-03-28,74,25
2011-04-04,75,25
2011-04-11,75,26
2011-04-18,80,27
2011-04-25,82,29
2011-05-02,84,30
2011-05-09,84,30
2011-05-16,94,30
2011-05-23,98,33
2011-05-30,102,34
2011-06-06,109,35
2011-06-13,111,36
2011-06-20,113,37
2011-06-27,118,43
2011-07-04,119,46
2011-07-11,123,46
2011-07-18,123,48
2011-07-25,124,48
2011-08-01,127,57
2011-08-08,131,59
2011-08-15,131,60
2011-08-22,138,61
2011-08-29,144,64
2011-09-05,147,66
2011-09-12,151,69
2011-09-19,153,69
2011-09-26,160,71
2011-10-03,162,73
2011-10-10,163,74
2011-10-17,166,75
2011-10-24,166,78
2011-10-31,168,80
2011-11-07,168,80
2011-11-14,169,81
2011-11-21,171,81
2011-11-28,175,82
2011-12-05,176,82
2011-12-12,179,82
2011-12-19,181,82
2011-12-26,182,84
2012-01-02,183,85
2012-01-09,186,85
2012-01-16,187,87
2012-01-23,188,87
2012-01-30,190,87
2012-02-06,191,87
2012-02-13,194,90
2012-02-20,196,91
2012-02-27,196,91
2012-03-05,198,92
2012-03-12,199,92
2012-03-19,199,94
2012-03-26,202,95
2012-04-02,204,96
2012-04-09,207,96
2012-04-16,208,98
2012-04-23,209,98
2012-04-30,218,98
2012-05-07,221,99
2012-05-14,225,100
2012-05-21,228,104
2012-05-28,232,104
2012-06-04,235,104
2012-06-11,238,105
2012-06-18,242,107
2012-06-25,251,109
2012-07-02,257,110
2012-07-09,261,111
2012-07-16,273,115
2012-07-23,292,132
2012-07-30,309,144
2012-08-06,323,147
2012-08-13,341,157
2012-08-20,346,159
2012-08-27,354,159
2012-09-03,359,161
2012-09-10,362,226
2012-09-17,369,240
2012-09-24,390,257
2012-10-01,403,261
2012-10-08,406,262
2012-10-15,413,268
2012-10-22,420,273
2012-10-29,428,275
2012-11-05,432,277
2012-11-12,438,286
2012-11-19,448,304
2012-11-26,451,304
2012-12-03,454,327
2012-12-10,458,337
2012-12-17,474,351
2012-12-24,479,354
2012-12-31,479,357
2013-01-07,480,357
2013-01-14,483,361
2013-01-21,487,362
2013-01-28,495,365
2013-02-04,499,367
2013-02-11,640,408
2013-02-18,646,418
2013-02-25,652,512
2013-03-04,654,515
2013-03-11,670,525
2013-03-18,675,529
2013-03-25,680,530
2013-04-01,685,532
2013-04-08,689,536
2013-04-15,692,540
2013-04-22,695,548
2013-04-29,701,548
2013-05-06,712,553
2013-05-13,719,554
2013-05-20,727,556
2013-05-27,731,558
2013-06-03,738,562
2013-06-10,745,565
2013-06-17,751,569
2013-06-24,751,571
2013-07-01,757,577
2013-07-08,767,582
2013-07-15,773,604
2013-07-22,782,617
2013-07-29,792,625
2013-08-05,797,627
2013-08-12,801,634
2013-08-19,810,636
2013-08-26,815,643
2013-09-02,818,651
2013-09-09,820,661
2013-09-16,827,669
2013-09-23,834,672
2013-09-30,844,678
2013-10-07,847,681
2013-10-14,855,690
2013-10-21,859,696
2013-10-28,871,711
2013-11-04,872,727
2013-11-11,878,733
2013-11-18,882,741
2013-11-25,885,747
2013-12-02,893,760
2013-12-09,894,766
2013-12-16,900,769
2013-12-23,901,770
2013-12-30,904,773
2014-01-06,911,782
2014-01-13,914,787
2014-01-20,923,792
2014-01-27,927,797
2014-02-03,938,798
2014-02-10,953,799
2014-02-17,967,802
2014-02-24,973,807
2014-03-03,982,817
2014-03-10,986,819
2014-03-17,990,823
2014-03-24,1001,826
2014-03-31,1007,840
2014-04-07,1016,846
2014-04-14,1021,848
2014-04-21,1028,851
2014-04-28,1034,854
2014-05-05,1039,855
2014-05-12,1054,859
2014-05-19,1061,865
2014-05-26,1067,879
2014-06-02,1075,883
2014-06-09,1080,887
2014-06-16,1088,896
2014-06-23,1095,906
2014-06-30,1108,911
2014-07-07,1121,915
2014-07-14,1129,923
2014-07-21,1137,937
2014-07-28,1150,938
2014-08-04,1160,948
2014-08-11,1180,951
2014-08-18,1196,956
2014-08-25,1203,961
2014-09-01,1213,965
2014-09-08,1214,969
2014-09-15,1221,969
2014-09-22,1226,977
2014-09-29,1238,989
2014-10-06,1242,991
2014-10-13,1250,995
2014-10-20,1263,1017
2014-10-27,1277,1024
2014-11-03,1288,1025
2014-11-10,1293,1029
2014-11-17,1298,1034
2014-11-24,1300,1035
2014-12-01,1303,1035
2014-12-08,1310,1035
2014-12-15,1321,1038
2014-12-22,1322,1042
2014-12-29,1325,1050
2015-01-05,1331,1056
2015-01-12,1338,1062
2015-01-19,1345,1066
2015-01-26,1350,1070
2015-02-02,1357,1072
2015-02-09,1370,1075
2015-02-16,1375,1087
2015-02-23,1381,1088
2015-03-02,1390,1091
2015-03-09,1424,1102
2015-03-16,1432,1120
2015-03-23,1442,1124
2015-03-30,1449,1132
2015-04-06,1461,1140
2015-04-13,1471,1145
2015-04-20,1489,1154
2015-04-27,1499,1157
2015-05-04,1508,1162
2015-05-11,1523,1175
2015-05-18,1527,1177
2015-05-25,1537,1181
2015-06-01,1548,1182
2015-06-08,1554,1188
2015-06-15,1558,1190
2015-06-22,1567,1195
2015-06-29,1575,1196
2015-07-06,1591,1204
2015-07-13,1612,1213
2015-07-20,1640,1213
2015-07-27,1648,1222
2015-08-03,1659,1229
2015-08-10,1670,1231
2015-08-17,1682,1241
2015-08-24,1693,1251
2015-08-31,1700,1259
2015-09-07,1707,1261
2015-09-14,1716,1272
2015-09-21,1721,1275
2015-09-28,1729,1278
2015-10-05,1736,1285
2015-10-12,1742,1292
2015-10-19,1749,1296
2015-10-26,1761,1325
2015-11-02,1766,1331
2015-11-09,1771,1335
2015-11-16,1782,1342
2015-11-23,1788,1349
2015-11-30,1803,1357
2015-12-07,1812,1366
2015-12-14,1815,1369
2015-12-21,1818,1371
2015-12-28,1825,1376
2016-01-04,1829,1379
2016-01-11,1834,1381
2016-01-18,1838,1386
2016-01-25,1840,1386
2016-02-01,1844,1390
2016-02-08,1848,1397
2016-02-15,1853,1406
2016-02-22,1858,1412
2016-02-29,1867,1417
2016-03-07,1878,1419
2016-03-14,1884,1422
2016-03-21,1895,1426
2016-03-28,1910,1437
2016-04-04,1919,1441
2016-04-11,1931,1450
2016-04-18,1938,1456
2016-04-25,1947,1456
2016-05-02,1951,1468
2016-05-09,1955,1471
2016-05-16,1961,1474
2016-05-23,1966,1476
