week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,0,0
2010-03-15,0,0
2010-03-22,0,0
2010-03-29,0,0
2010-04-05,0,0
2010-04-12,0,0
2010-04-19,0,0
2010-04-26,0,0
2010-05-03,0,0
2010-05-10,0,0
2010-05-17,0,0
2010-05-24,0,0
2010-05-31,0,0
2010-06-07,0,0
2010-06-14,0,0
2010-06-21,0,0
2010-06-28,0,0
2010-07-05,0,0
2010-07-12,0,0
2010-07-19,0,0
2010-07-26,0,0
2010-08-02,0,0
2010-08-09,0,0
2010-08-16,0,0
2010-08-23,0,0
2010-08-30,0,0
2010-09-06,0,0
2010-09-13,0,0
2010-09-20,0,0
2010-09-27,0,0
2010-10-04,0,0
2010-10-11,0,0
2010-10-18,0,0
2010-10-25,0,0
2010-11-01,0,0
2010-11-08,0,0
2010-11-15,0,0
2010-11-22,0,0
2010-11-29,0,0
2010-12-06,0,0
2010-12-13,0,0
2010-12-20,0,0
2010-12-27,0,0
2011-01-03,0,0
2011-01-10,0,0
2011-01-17,0,0
2011-01-24,0,0
2011-01-31,0,0
2011-02-07,0,0
2011-02-14,0,0
2011-02-21,0,0
2011-02-28,0,0
2011-03-07,0,0
2011-03-14,0,0
2011-03-21,0,0
2011-03-28,0,0
2011-04-04,0,0
2011-04-11,0,0
2011-04-18,0,0
2011-04-25,0,0
2011-05-02,0,0
2011-05-09,0,0
2011-05-16,0,0
2011-05-23,0,0
2011-05-30,0,0
2011-06-06,0,0
2011-06-13,0,0
2011-06-20,0,0
2011-06-27,0,0
2011-07-04,0,0
2011-07-11,0,0
2011-07-18,0,0
2011-07-25,0,0
2011-08-01,0,0
2011-08-08,0,0
2011-08-15,0,0
2011-08-22,0,0
2011-08-29,0,0
2011-09-05,0,0
2011-09-12,0,0
2011-09-19,0,0
2011-09-26,0,0
2011-10-03,0,0
2011-10-10,0,0
2011-10-17,0,0
2011-10-24,0,0
2011-10-31,0,0
2011-11-07,0,0
2011-11-14,0,0
2011-11-21,2,0
2011-11-28,2,0
2011-12-05,2,0
2011-12-12,2,1
2011-12-19,2,1
2011-12-26,2,2
2012-01-02,2,2
2012-01-09,2,2
2012-01-16,2,2
2012-01-23,2,2
2012-01-30,2,2
2012-02-06,2,2
2012-02-13,2,2
2012-02-20,2,2
2012-02-27,2,2
2012-03-05,2,2
2012-03-12,2,2
2012-03-19,2,2
2012-03-26,2,2
2012-04-02,2,2
2012-04-09,2,2
2012-04-16,2,2
2012-04-23,2,2
2012-04-30,2,2
2012-05-07,2,2
2012-05-14,2,2
2012-05-21,2,2
2012-05-28,2,2
2012-06-04,2,2
2012-06-11,2,2
2012-06-18,2,2
2012-06-25,2,2
2012-07-02,2,2
2012-07-09,2,2
2012-07-16,2,2
2012-07-23,2,2
2012-07-30,2,2
2012-08-06,2,2
2012-08-13,2,2
2012-08-20,2,2
2012-08-27,2,2
2012-09-03,2,2
2012-09-10,2,2
2012-09-17,2,2
2012-09-24,2,2
2012-10-01,2,2
2012-10-08,2,2
2012-10-15,2,2
2012-10-22,2,2
2012-10-29,2,2
2012-11-05,2,2
2012-11-12,2,2
2012-11-19,2,2
2012-11-26,2,2
2012-12-03,3,2
2012-12-10,3,3
2012-12-17,3,3
2012-12-24,3,3
2012-12-31,3,3
2013-01-07,4,4
2013-01-14,4,4
2013-01-21,4,4
2013-01-28,4,4
2013-02-04,4,4
2013-02-11,4,4
2013-02-18,4,4
2013-02-25,4,4
2013-03-04,4,4
2013-03-11,4,4
2013-03-18,4,4
2013-03-25,4,4
2013-04-01,4,4
2013-04-08,4,4
2013-04-15,4,4
2013-04-22,4,4
2013-04-29,4,4
2013-05-06,4,4
2013-05-13,4,4
2013-05-20,4,4
2013-05-27,4,4
2013-06-03,4,4
2013-06-10,4,4
2013-06-17,4,4
2013-06-24,4,4
2013-07-01,4,4
2013-07-08,4,4
2013-07-15,4,4
2013-07-22,4,4
2013-07-29,6,5
2013-08-05,6,6
2013-08-12,6,6
2013-08-19,6,6
2013-08-26,6,6
2013-09-02,6,6
2013-09-09,6,6
2013-09-16,6,6
2013-09-23,7,7
2013-09-30,7,7
2013-10-07,7,7
2013-10-14,7,7
2013-10-21,7,7
2013-10-28,8,7
2013-11-04,8,8
2013-11-11,8,8
2013-11-18,8,8
2013-11-25,8,8
2013-12-02,8,8
2013-12-09,8,8
2013-12-16,8,8
2013-12-23,8,8
2013-12-30,8,8
2014-01-06,8,8
2014-01-13,8,8
2014-01-20,8,8
2014-01-27,8,8
2014-02-03,8,8
2014-02-10,8,8
2014-02-17,8,8
2014-02-24,8,8
2014-03-03,8,8
2014-03-10,8,8
2014-03-17,8,8
2014-03-24,8,8
2014-03-31,9,8
2014-04-07,9,8
2014-04-14,10,8
2014-04-21,10,8
2014-04-28,10,8
2014-05-05,11,8
2014-05-12,11,8
2014-05-19,11,8
2014-05-26,11,8
2014-06-02,11,8
2014-06-09,12,10
2014-06-16,12,10
2014-06-23,12,10
2014-06-30,12,10
2014-07-07,12,10
2014-07-14,12,10
2014-07-21,12,10
2014-07-28,12,10
2014-08-04,12,10
2014-08-11,12,10
2014-08-18,12,10
2014-08-25,13,11
2014-09-01,13,11
2014-09-08,14,11
2014-09-15,15,12
2014-09-22,15,12
2014-09-29,15,12
2014-10-06,15,12
2014-10-13,15,12
2014-10-20,15,13
2014-10-27,15,13
2014-11-03,15,13
2014-11-10,15,13
2014-11-17,15,13
2014-11-24,16,13
2014-12-01,16,13
2014-12-08,16,13
2014-12-15,17,13
2014-12-22,17,13
2014-12-29,17,14
2015-01-05,17,14
2015-01-12,17,14
2015-01-19,17,14
2015-01-26,17,14
2015-02-02,17,14
2015-02-09,17,14
2015-02-16,17,14
2015-02-23,17,14
2015-03-02,17,14
2015-03-09,17,14
2015-03-16,17,14
2015-03-23,17,14
2015-03-30,17,14
2015-04-06,18,14
2015-04-13,18,14
2015-04-20,19,14
2015-04-27,19,15
2015-05-04,19,15
2015-05-11,19,15
2015-05-18,21,15
2015-05-25,22,15
2015-06-01,24,18
2015-06-08,24,18
2015-06-15,24,18
2015-06-22,24,18
2015-06-29,24,18
2015-07-06,24,18
2015-07-13,24,18
2015-07-20,25,18
2015-07-27,25,18
2015-08-03,25,19
2015-08-10,25,19
2015-08-17,26,19
2015-08-24,26,19
2015-08-31,26,20
2015-09-07,26,20
2015-09-14,26,20
2015-09-21,26,20
2015-09-28,26,20
2015-10-05,26,20
2015-10-12,26,20
2015-10-19,26,20
2015-10-26,27,21
2015-11-02,27,21
2015-11-09,28,21
2015-11-16,28,22
2015-11-23,28,22
2015-11-30,28,22
2015-12-07,28,22
2015-12-14,28,22
2015-12-21,28,22
2015-12-28,28,22
2016-01-04,31,25
2016-01-11,31,25
2016-01-18,32,26
2016-01-25,33,27
2016-02-01,33,27
2016-02-08,33,27
2016-02-15,33,27
2016-02-22,33,27
2016-02-29,33,27
2016-03-07,33,27
2016-03-14,33,27
2016-03-21,33,27
2016-03-28,36,30
2016-04-04,36,30
2016-04-11,37,30
2016-04-18,37,31
2016-04-25,37,31
2016-05-02,37,31
2016-05-09,37,31
2016-05-16,37,31
2016-05-23,37,31
