week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,1,0
2010-02-08,1,0
2010-02-15,1,0
2010-02-22,1,0
2010-03-01,2,0
2010-03-08,2,0
2010-03-15,2,0
2010-03-22,2,0
2010-03-29,2,0
2010-04-05,2,0
2010-04-12,2,0
2010-04-19,2,0
2010-04-26,2,0
2010-05-03,2,0
2010-05-10,2,0
2010-05-17,4,0
2010-05-24,4,0
2010-05-31,4,0
2010-06-07,5,0
2010-06-14,6,0
2010-06-21,6,0
2010-06-28,6,0
2010-07-05,6,0
2010-07-12,6,0
2010-07-19,6,0
2010-07-26,6,0
2010-08-02,6,0
2010-08-09,7,0
2010-08-16,8,0
2010-08-23,8,0
2010-08-30,9,0
2010-09-06,9,0
2010-09-13,10,0
2010-09-20,11,0
2010-09-27,12,0
2010-10-04,13,0
2010-10-11,14,0
2010-10-18,15,0
2010-10-25,26,1
2010-11-01,30,1
2010-11-08,35,3
2010-11-15,36,4
2010-11-22,42,5
2010-11-29,46,5
2010-12-06,55,8
2010-12-13,56,13
2010-12-20,58,14
2010-12-27,66,16
2011-01-03,68,19
2011-01-10,76,26
2011-01-17,83,30
2011-01-24,89,33
2011-01-31,96,34
2011-02-07,105,35
2011-02-14,112,39
2011-02-21,116,42
2011-02-28,130,45
2011-03-07,133,46
2011-03-14,142,51
2011-03-21,144,56
2011-03-28,151,56
2011-04-04,155,58
2011-04-11,166,63
2011-04-18,170,65
2011-04-25,178,67
2011-05-02,181,71
2011-05-09,186,72
2011-05-16,197,75
2011-05-23,206,78
2011-05-30,213,82
2011-06-06,221,84
2011-06-13,225,86
2011-06-20,233,89
2011-06-27,238,96
2011-07-04,242,97
2011-07-11,250,97
2011-07-18,255,103
2011-07-25,259,104
2011-08-01,261,106
2011-08-08,264,114
2011-08-15,268,116
2011-08-22,278,118
2011-08-29,285,124
2011-09-05,287,124
2011-09-12,292,124
2011-09-19,296,126
2011-09-26,312,135
2011-10-03,316,139
2011-10-10,320,139
2011-10-17,327,140
2011-10-24,337,147
2011-10-31,345,155
2011-11-07,355,160
2011-11-14,363,165
2011-11-21,366,168
2011-11-28,376,171
2011-12-05,381,174
2011-12-12,390,176
2011-12-19,403,179
2011-12-26,409,180
2012-01-02,414,184
2012-01-09,421,187
2012-01-16,426,190
2012-01-23,434,192
2012-01-30,438,198
2012-02-06,443,202
2012-02-13,447,206
2012-02-20,454,208
2012-02-27,462,217
2012-03-05,473,221
2012-03-12,479,224
2012-03-19,482,227
2012-03-26,490,234
2012-04-02,495,235
2012-04-09,501,240
2012-04-16,505,240
2012-04-23,515,244
2012-04-30,522,247
2012-05-07,530,248
2012-05-14,535,248
2012-05-21,544,250
2012-05-28,555,251
2012-06-04,562,252
2012-06-11,575,259
2012-06-18,587,261
2012-06-25,596,265
2012-07-02,603,266
2012-07-09,613,267
2012-07-16,628,273
2012-07-23,631,294
2012-07-30,640,335
2012-08-06,647,338
2012-08-13,657,352
2012-08-20,669,356
2012-08-27,685,359
2012-09-03,697,360
2012-09-10,704,385
2012-09-17,719,402
2012-09-24,729,407
2012-10-01,743,414
2012-10-08,751,415
2012-10-15,760,432
2012-10-22,763,432
2012-10-29,789,438
2012-11-05,810,443
2012-11-12,822,461
2012-11-19,830,502
2012-11-26,844,509
2012-12-03,863,536
2012-12-10,867,556
2012-12-17,881,565
2012-12-24,885,578
2012-12-31,897,585
2013-01-07,909,589
2013-01-14,917,595
2013-01-21,923,599
2013-01-28,932,607
2013-02-04,947,616
2013-02-11,1074,695
2013-02-18,1088,711
2013-02-25,1097,757
2013-03-04,1103,759
2013-03-11,1113,761
2013-03-18,1121,766
2013-03-25,1128,767
2013-04-01,1131,768
2013-04-08,1136,773
2013-04-15,1148,784
2013-04-22,1160,794
2013-04-29,1168,797
2013-05-06,1171,801
2013-05-13,1185,809
2013-05-20,1191,815
2013-05-27,1203,819
2013-06-03,1219,822
2013-06-10,1230,824
2013-06-17,1239,829
2013-06-24,1247,831
2013-07-01,1259,836
2013-07-08,1270,844
2013-07-15,1283,891
2013-07-22,1303,940
2013-07-29,1320,947
2013-08-05,1346,961
2013-08-12,1374,969
2013-08-19,1390,980
2013-08-26,1415,1022
2013-09-02,1432,1035
2013-09-09,1448,1053
2013-09-16,1468,1070
2013-09-23,1481,1085
2013-09-30,1494,1095
2013-10-07,1509,1102
2013-10-14,1517,1116
2013-10-21,1527,1122
2013-10-28,1536,1128
2013-11-04,1543,1156
2013-11-11,1557,1169
2013-11-18,1564,1183
2013-11-25,1572,1185
2013-12-02,1583,1202
2013-12-09,1588,1215
2013-12-16,1603,1223
2013-12-23,1606,1229
2013-12-30,1619,1243
2014-01-06,1630,1256
2014-01-13,1648,1262
2014-01-20,1657,1271
2014-01-27,1671,1274
2014-02-03,1695,1281
2014-02-10,1724,1294
2014-02-17,1769,1304
2014-02-24,1785,1323
2014-03-03,1800,1334
2014-03-10,1818,1340
2014-03-17,1830,1362
2014-03-24,1848,1380
2014-03-31,1868,1406
2014-04-07,1887,1425
2014-04-14,1904,1436
2014-04-21,1928,1448
2014-04-28,1947,1455
2014-05-05,1960,1463
2014-05-12,1977,1483
2014-05-19,1983,1494
2014-05-26,2005,1497
2014-06-02,2029,1501
2014-06-09,2046,1504
2014-06-16,2066,1544
2014-06-23,2083,1563
2014-06-30,2092,1572
2014-07-07,2097,1575
2014-07-14,2117,1578
2014-07-21,2133,1589
2014-07-28,2154,1594
2014-08-04,2172,1612
2014-08-11,2191,1617
2014-08-18,2213,1622
2014-08-25,2238,1629
2014-09-01,2255,1635
2014-09-08,2269,1640
2014-09-15,2305,1656
2014-09-22,2322,1672
2014-09-29,2325,1689
2014-10-06,2327,1693
2014-10-13,2337,1694
2014-10-20,2351,1748
2014-10-27,2363,1758
2014-11-03,2385,1761
2014-11-10,2398,1765
2014-11-17,2414,1798
2014-11-24,2418,1799
2014-12-01,2428,1803
2014-12-08,2439,1809
2014-12-15,2447,1810
2014-12-22,2451,1812
2014-12-29,2456,1829
2015-01-05,2464,1840
2015-01-12,2469,1844
2015-01-19,2481,1850
2015-01-26,2491,1856
2015-02-02,2505,1861
2015-02-09,2520,1874
2015-02-16,2530,1882
2015-02-23,2540,1888
2015-03-02,2561,1893
2015-03-09,2593,1904
2015-03-16,2612,1918
2015-03-23,2634,1940
2015-03-30,2666,1963
2015-04-06,2682,1975
2015-04-13,2705,1989
2015-04-20,2741,2011
2015-04-27,2754,2026
2015-05-04,2763,2036
2015-05-11,2779,2039
2015-05-18,2810,2048
2015-05-25,2815,2065
2015-06-01,2835,2076
2015-06-08,2861,2086
2015-06-15,2883,2094
2015-06-22,2904,2101
2015-06-29,2917,2106
2015-07-06,2934,2114
2015-07-13,2945,2117
2015-07-20,2956,2122
2015-07-27,2972,2125
2015-08-03,2982,2130
2015-08-10,2995,2137
2015-08-17,3007,2149
2015-08-24,3018,2153
2015-08-31,3030,2157
2015-09-07,3047,2159
2015-09-14,3064,2170
2015-09-21,3086,2181
2015-09-28,3110,2189
2015-10-05,3119,2198
2015-10-12,3139,2213
2015-10-19,3146,2216
2015-10-26,3165,2282
2015-11-02,3181,2288
2015-11-09,3191,2306
2015-11-16,3204,2313
2015-11-23,3213,2332
2015-11-30,3232,2354
2015-12-07,3250,2379
2015-12-14,3260,2386
2015-12-21,3268,2387
2015-12-28,3275,2393
2016-01-04,3279,2401
2016-01-11,3288,2403
2016-01-18,3302,2409
2016-01-25,3324,2412
2016-02-01,3338,2422
2016-02-08,3343,2427
2016-02-15,3357,2444
2016-02-22,3371,2465
2016-02-29,3386,2469
2016-03-07,3403,2483
2016-03-14,3418,2487
2016-03-21,3433,2503
2016-03-28,3449,2509
2016-04-04,3456,2529
2016-04-11,3476,2539
2016-04-18,3495,2553
2016-04-25,3508,2557
2016-05-02,3519,2581
2016-05-09,3535,2585
2016-05-16,3555,2598
2016-05-23,3567,2604
