week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,0,0
2010-03-15,0,0
2010-03-22,0,0
2010-03-29,0,0
2010-04-05,0,0
2010-04-12,0,0
2010-04-19,0,0
2010-04-26,0,0
2010-05-03,0,0
2010-05-10,0,0
2010-05-17,0,0
2010-05-24,0,0
2010-05-31,0,0
2010-06-07,0,0
2010-06-14,0,0
2010-06-21,0,0
2010-06-28,0,0
2010-07-05,0,0
2010-07-12,0,0
2010-07-19,0,0
2010-07-26,0,0
2010-08-02,0,0
2010-08-09,0,0
2010-08-16,0,0
2010-08-23,0,0
2010-08-30,0,0
2010-09-06,0,0
2010-09-13,0,0
2010-09-20,0,0
2010-09-27,0,0
2010-10-04,0,0
2010-10-11,0,0
2010-10-18,1,0
2010-10-25,2,0
2010-11-01,2,0
2010-11-08,2,0
2010-11-15,2,0
2010-11-22,3,0
2010-11-29,3,0
2010-12-06,3,1
2010-12-13,3,1
2010-12-20,4,1
2010-12-27,5,2
2011-01-03,6,2
2011-01-10,6,2
2011-01-17,6,2
2011-01-24,6,2
2011-01-31,6,2
2011-02-07,6,3
2011-02-14,6,3
2011-02-21,6,3
2011-02-28,6,3
2011-03-07,6,3
2011-03-14,6,3
2011-03-21,6,3
2011-03-28,6,3
2011-04-04,6,3
2011-04-11,7,3
2011-04-18,7,3
2011-04-25,7,3
2011-05-02,7,3
2011-05-09,7,3
2011-05-16,7,3
2011-05-23,7,3
2011-05-30,7,3
2011-06-06,7,3
2011-06-13,7,3
2011-06-20,8,3
2011-06-27,8,3
2011-07-04,8,3
2011-07-11,8,3
2011-07-18,8,3
2011-07-25,8,3
2011-08-01,9,3
2011-08-08,10,3
2011-08-15,11,4
2011-08-22,11,4
2011-08-29,11,4
2011-09-05,11,4
2011-09-12,11,5
2011-09-19,11,5
2011-09-26,12,6
2011-10-03,12,6
2011-10-10,12,7
2011-10-17,12,7
2011-10-24,12,7
2011-10-31,12,7
2011-11-07,12,7
2011-11-14,12,7
2011-11-21,12,7
2011-11-28,12,7
2011-12-05,12,7
2011-12-12,13,7
2011-12-19,13,7
2011-12-26,13,7
2012-01-02,13,7
2012-01-09,13,7
2012-01-16,13,7
2012-01-23,13,7
2012-01-30,13,7
2012-02-06,13,7
2012-02-13,13,7
2012-02-20,13,7
2012-02-27,13,7
2012-03-05,13,7
2012-03-12,13,7
2012-03-19,13,7
2012-03-26,13,7
2012-04-02,13,7
2012-04-09,13,7
2012-04-16,13,7
2012-04-23,14,7
2012-04-30,14,7
2012-05-07,14,7
2012-05-14,14,7
2012-05-21,14,7
2012-05-28,14,7
2012-06-04,14,7
2012-06-11,15,7
2012-06-18,15,7
2012-06-25,15,7
2012-07-02,16,7
2012-07-09,17,8
2012-07-16,17,8
2012-07-23,17,8
2012-07-30,17,8
2012-08-06,17,8
2012-08-13,17,8
2012-08-20,17,8
2012-08-27,17,8
2012-09-03,17,8
2012-09-10,18,10
2012-09-17,19,11
2012-09-24,19,11
2012-10-01,20,11
2012-10-08,20,11
2012-10-15,20,11
2012-10-22,20,11
2012-10-29,20,11
2012-11-05,20,11
2012-11-12,20,11
2012-11-19,21,17
2012-11-26,21,17
2012-12-03,21,17
2012-12-10,21,17
2012-12-17,21,17
2012-12-24,21,18
2012-12-31,22,18
2013-01-07,22,18
2013-01-14,22,18
2013-01-21,22,18
2013-01-28,22,18
2013-02-04,22,18
2013-02-11,22,18
2013-02-18,22,18
2013-02-25,22,18
2013-03-04,22,18
2013-03-11,22,18
2013-03-18,24,18
2013-03-25,24,18
2013-04-01,24,18
2013-04-08,24,18
2013-04-15,24,18
2013-04-22,24,18
2013-04-29,24,18
2013-05-06,24,18
2013-05-13,24,18
2013-05-20,24,18
2013-05-27,24,18
2013-06-03,24,18
2013-06-10,24,18
2013-06-17,24,18
2013-06-24,24,18
2013-07-01,24,18
2013-07-08,24,18
2013-07-15,24,21
2013-07-22,24,23
2013-07-29,24,23
2013-08-05,24,23
2013-08-12,24,23
2013-08-19,24,23
2013-08-26,24,23
2013-09-02,24,23
2013-09-09,24,24
2013-09-16,24,24
2013-09-23,24,24
2013-09-30,24,24
2013-10-07,24,24
2013-10-14,24,24
2013-10-21,24,24
2013-10-28,24,24
2013-11-04,24,24
2013-11-11,24,24
2013-11-18,24,24
2013-11-25,24,24
2013-12-02,24,24
2013-12-09,24,24
2013-12-16,24,24
2013-12-23,24,24
2013-12-30,24,24
2014-01-06,24,24
2014-01-13,24,24
2014-01-20,24,24
2014-01-27,24,24
2014-02-03,25,24
2014-02-10,26,24
2014-02-17,26,25
2014-02-24,26,26
2014-03-03,26,26
2014-03-10,26,26
2014-03-17,27,26
2014-03-24,27,26
2014-03-31,27,26
2014-04-07,27,26
2014-04-14,27,26
2014-04-21,27,26
2014-04-28,27,26
2014-05-05,27,26
2014-05-12,27,26
2014-05-19,27,26
2014-05-26,28,26
2014-06-02,28,26
2014-06-09,29,26
2014-06-16,29,26
2014-06-23,29,26
2014-06-30,29,26
2014-07-07,29,26
2014-07-14,29,26
2014-07-21,29,26
2014-07-28,29,26
2014-08-04,29,26
2014-08-11,29,26
2014-08-18,29,26
2014-08-25,29,26
2014-09-01,29,26
2014-09-08,29,26
2014-09-15,30,26
2014-09-22,30,26
2014-09-29,30,26
2014-10-06,30,26
2014-10-13,30,26
2014-10-20,30,26
2014-10-27,30,26
2014-11-03,30,26
2014-11-10,31,27
2014-11-17,32,27
2014-11-24,32,28
2014-12-01,32,28
2014-12-08,32,28
2014-12-15,32,28
2014-12-22,32,28
2014-12-29,33,28
2015-01-05,33,30
2015-01-12,34,30
2015-01-19,34,31
2015-01-26,34,31
2015-02-02,35,31
2015-02-09,35,32
2015-02-16,36,33
2015-02-23,36,33
2015-03-02,36,33
2015-03-09,36,33
2015-03-16,36,33
2015-03-23,36,33
2015-03-30,36,33
2015-04-06,37,33
2015-04-13,37,36
2015-04-20,37,36
2015-04-27,37,36
2015-05-04,37,36
2015-05-11,38,36
2015-05-18,38,36
2015-05-25,39,36
2015-06-01,39,37
2015-06-08,39,37
2015-06-15,39,37
2015-06-22,39,38
2015-06-29,39,38
2015-07-06,39,38
2015-07-13,39,38
2015-07-20,39,38
2015-07-27,39,38
2015-08-03,39,38
2015-08-10,39,38
2015-08-17,39,38
2015-08-24,39,38
2015-08-31,39,38
2015-09-07,39,38
2015-09-14,39,38
2015-09-21,39,38
2015-09-28,39,38
2015-10-05,39,38
2015-10-12,39,38
2015-10-19,39,38
2015-10-26,39,38
2015-11-02,39,38
2015-11-09,40,39
2015-11-16,40,39
2015-11-23,41,39
2015-11-30,41,39
2015-12-07,41,39
2015-12-14,41,39
2015-12-21,41,39
2015-12-28,42,39
2016-01-04,42,40
2016-01-11,42,41
2016-01-18,42,41
2016-01-25,42,41
2016-02-01,42,41
2016-02-08,42,41
2016-02-15,42,41
2016-02-22,42,41
2016-02-29,42,41
2016-03-07,42,41
2016-03-14,42,41
2016-03-21,42,41
2016-03-28,42,41
2016-04-04,44,43
2016-04-11,44,43
2016-04-18,44,43
2016-04-25,44,43
2016-05-02,46,43
2016-05-09,46,45
2016-05-16,46,45
2016-05-23,46,45
