week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,1,0
2010-03-15,2,0
2010-03-22,2,0
2010-03-29,2,0
2010-04-05,2,0
2010-04-12,2,0
2010-04-19,2,0
2010-04-26,2,0
2010-05-03,2,0
2010-05-10,2,0
2010-05-17,2,0
2010-05-24,3,0
2010-05-31,4,0
2010-06-07,4,0
2010-06-14,6,0
2010-06-21,6,0
2010-06-28,6,0
2010-07-05,7,0
2010-07-12,7,0
2010-07-19,7,0
2010-07-26,7,0
2010-08-02,7,0
2010-08-09,8,0
2010-08-16,8,0
2010-08-23,8,0
2010-08-30,8,0
2010-09-06,8,0
2010-09-13,8,0
2010-09-20,8,0
2010-09-27,8,0
2010-10-04,8,0
2010-10-11,8,0
2010-10-18,9,0
2010-10-25,9,0
2010-11-01,9,0
2010-11-08,10,0
2010-11-15,10,0
2010-11-22,11,0
2010-11-29,11,0
2010-12-06,11,0
2010-12-13,11,0
2010-12-20,11,0
2010-12-27,13,1
2011-01-03,13,1
2011-01-10,14,1
2011-01-17,15,1
2011-01-24,16,1
2011-01-31,17,1
2011-02-07,17,1
2011-02-14,18,1
2011-02-21,20,2
2011-02-28,21,3
2011-03-07,21,3
2011-03-14,21,4
2011-03-21,23,4
2011-03-28,23,4
2011-04-04,24,4
2011-04-11,26,4
2011-04-18,26,4
2011-04-25,26,5
2011-05-02,26,5
2011-05-09,27,5
2011-05-16,29,5
2011-05-23,29,5
2011-05-30,31,5
2011-06-06,31,5
2011-06-13,35,5
2011-06-20,37,6
2011-06-27,39,8
2011-07-04,42,9
2011-07-11,44,9
2011-07-18,45,10
2011-07-25,46,10
2011-08-01,46,12
2011-08-08,47,13
2011-08-15,50,13
2011-08-22,55,14
2011-08-29,57,16
2011-09-05,60,18
2011-09-12,60,19
2011-09-19,61,19
2011-09-26,66,21
2011-10-03,67,21
2011-10-10,68,21
2011-10-17,72,21
2011-10-24,75,21
2011-10-31,76,22
2011-11-07,76,22
2011-11-14,77,22
2011-11-21,77,23
2011-11-28,78,27
2011-12-05,79,28
2011-12-12,80,29
2011-12-19,82,30
2011-12-26,83,31
2012-01-02,83,32
2012-01-09,83,32
2012-01-16,84,32
2012-01-23,84,33
2012-01-30,85,33
2012-02-06,86,33
2012-02-13,89,33
2012-02-20,89,33
2012-02-27,90,33
2012-03-05,92,33
2012-03-12,94,35
2012-03-19,95,36
2012-03-26,97,36
2012-04-02,98,36
2012-04-09,100,36
2012-04-16,102,36
2012-04-23,104,37
2012-04-30,105,37
2012-05-07,109,38
2012-05-14,115,38
2012-05-21,115,38
2012-05-28,116,38
2012-06-04,119,41
2012-06-11,124,41
2012-06-18,125,41
2012-06-25,125,41
2012-07-02,127,41
2012-07-09,128,41
2012-07-16,128,42
2012-07-23,130,45
2012-07-30,133,54
2012-08-06,137,57
2012-08-13,147,57
2012-08-20,148,57
2012-08-27,152,57
2012-09-03,158,57
2012-09-10,159,73
2012-09-17,164,80
2012-09-24,170,87
2012-10-01,173,89
2012-10-08,176,89
2012-10-15,179,92
2012-10-22,180,92
2012-10-29,184,92
2012-11-05,189,95
2012-11-12,193,101
2012-11-19,196,110
2012-11-26,202,113
2012-12-03,219,129
2012-12-10,227,136
2012-12-17,234,142
2012-12-24,234,145
2012-12-31,236,147
2013-01-07,239,148
2013-01-14,244,151
2013-01-21,244,162
2013-01-28,258,169
2013-02-04,262,171
2013-02-11,328,179
2013-02-18,329,180
2013-02-25,332,241
2013-03-04,334,242
2013-03-11,342,243
2013-03-18,343,245
2013-03-25,347,246
2013-04-01,349,250
2013-04-08,354,251
2013-04-15,361,253
2013-04-22,368,260
2013-04-29,372,261
2013-05-06,379,261
2013-05-13,383,264
2013-05-20,387,265
2013-05-27,390,269
2013-06-03,390,271
2013-06-10,395,276
2013-06-17,408,284
2013-06-24,415,286
2013-07-01,417,288
2013-07-08,421,291
2013-07-15,423,304
2013-07-22,426,315
2013-07-29,451,333
2013-08-05,455,337
2013-08-12,459,344
2013-08-19,467,344
2013-08-26,473,356
2013-09-02,474,363
2013-09-09,484,367
2013-09-16,486,369
2013-09-23,493,372
2013-09-30,497,377
2013-10-07,505,378
2013-10-14,510,382
2013-10-21,515,386
2013-10-28,520,390
2013-11-04,530,403
2013-11-11,536,408
2013-11-18,539,412
2013-11-25,539,413
2013-12-02,542,418
2013-12-09,544,424
2013-12-16,548,427
2013-12-23,551,429
2013-12-30,553,430
2014-01-06,555,436
2014-01-13,559,437
2014-01-20,560,437
2014-01-27,562,438
2014-02-03,574,449
2014-02-10,599,453
2014-02-17,606,456
2014-02-24,614,464
2014-03-03,615,468
2014-03-10,627,468
2014-03-17,653,471
2014-03-24,664,474
2014-03-31,668,483
2014-04-07,679,488
2014-04-14,683,495
2014-04-21,691,499
2014-04-28,702,510
2014-05-05,709,516
2014-05-12,721,523
2014-05-19,726,526
2014-05-26,731,529
2014-06-02,738,530
2014-06-09,746,535
2014-06-16,749,543
2014-06-23,755,550
2014-06-30,764,551
2014-07-07,772,554
2014-07-14,782,561
2014-07-21,792,569
2014-07-28,804,574
2014-08-04,808,580
2014-08-11,817,583
2014-08-18,824,590
2014-08-25,829,597
2014-09-01,841,599
2014-09-08,853,612
2014-09-15,858,613
2014-09-22,870,616
2014-09-29,873,616
2014-10-06,881,622
2014-10-13,886,626
2014-10-20,891,631
2014-10-27,901,640
2014-11-03,913,643
2014-11-10,918,644
2014-11-17,925,645
2014-11-24,926,646
2014-12-01,927,650
2014-12-08,930,650
2014-12-15,933,653
2014-12-22,947,660
2014-12-29,952,666
2015-01-05,953,669
2015-01-12,960,671
2015-01-19,964,673
2015-01-26,968,675
2015-02-02,969,676
2015-02-09,971,676
2015-02-16,972,676
2015-02-23,981,679
2015-03-02,990,686
2015-03-09,1003,690
2015-03-16,1011,693
2015-03-23,1017,697
2015-03-30,1021,697
2015-04-06,1024,699
2015-04-13,1026,705
2015-04-20,1034,712
2015-04-27,1038,714
2015-05-04,1041,719
2015-05-11,1053,722
2015-05-18,1054,726
2015-05-25,1055,726
2015-06-01,1056,729
2015-06-08,1061,730
2015-06-15,1062,731
2015-06-22,1072,733
2015-06-29,1072,737
2015-07-06,1078,738
2015-07-13,1086,740
2015-07-20,1091,740
2015-07-27,1099,742
2015-08-03,1107,755
2015-08-10,1118,757
2015-08-17,1126,762
2015-08-24,1134,765
2015-08-31,1147,769
2015-09-07,1152,773
2015-09-14,1155,776
2015-09-21,1162,778
2015-09-28,1165,788
2015-10-05,1174,805
2015-10-12,1179,809
2015-10-19,1182,811
2015-10-26,1185,834
2015-11-02,1187,839
2015-11-09,1189,840
2015-11-16,1196,844
2015-11-23,1198,846
2015-11-30,1210,850
2015-12-07,1212,854
2015-12-14,1216,856
2015-12-21,1218,861
2015-12-28,1221,866
2016-01-04,1226,870
2016-01-11,1228,874
2016-01-18,1230,876
2016-01-25,1233,879
2016-02-01,1235,881
2016-02-08,1240,887
2016-02-15,1241,889
2016-02-22,1245,890
2016-02-29,1250,894
2016-03-07,1254,896
2016-03-14,1256,897
2016-03-21,1266,900
2016-03-28,1267,905
2016-04-04,1275,909
2016-04-11,1281,913
2016-04-18,1283,913
2016-04-25,1290,920
2016-05-02,1294,924
2016-05-09,1299,929
2016-05-16,1302,930
2016-05-23,1311,930
