week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,0,0
2010-03-15,0,0
2010-03-22,0,0
2010-03-29,0,0
2010-04-05,0,0
2010-04-12,0,0
2010-04-19,0,0
2010-04-26,0,0
2010-05-03,0,0
2010-05-10,0,0
2010-05-17,0,0
2010-05-24,0,0
2010-05-31,0,0
2010-06-07,0,0
2010-06-14,0,0
2010-06-21,0,0
2010-06-28,0,0
2010-07-05,0,0
2010-07-12,0,0
2010-07-19,0,0
2010-07-26,0,0
2010-08-02,0,0
2010-08-09,0,0
2010-08-16,0,0
2010-08-23,0,0
2010-08-30,1,0
2010-09-06,1,0
2010-09-13,1,0
2010-09-20,1,0
2010-09-27,1,0
2010-10-04,1,0
2010-10-11,1,0
2010-10-18,1,0
2010-10-25,1,0
2010-11-01,2,0
2010-11-08,3,0
2010-11-15,3,0
2010-11-22,4,0
2010-11-29,5,1
2010-12-06,6,2
2010-12-13,6,2
2010-12-20,6,2
2010-12-27,6,2
2011-01-03,6,2
2011-01-10,7,3
2011-01-17,7,4
2011-01-24,12,5
2011-01-31,13,5
2011-02-07,13,5
2011-02-14,13,5
2011-02-21,13,5
2011-02-28,14,7
2011-03-07,16,7
2011-03-14,17,7
2011-03-21,17,8
2011-03-28,17,8
2011-04-04,17,8
2011-04-11,17,9
2011-04-18,18,9
2011-04-25,18,9
2011-05-02,18,10
2011-05-09,18,10
2011-05-16,18,10
2011-05-23,19,10
2011-05-30,20,10
2011-06-06,20,11
2011-06-13,20,11
2011-06-20,20,11
2011-06-27,22,11
2011-07-04,22,11
2011-07-11,22,11
2011-07-18,22,11
2011-07-25,22,11
2011-08-01,22,11
2011-08-08,22,11
2011-08-15,24,12
2011-08-22,24,12
2011-08-29,24,12
2011-09-05,24,12
2011-09-12,25,13
2011-09-19,25,13
2011-09-26,25,13
2011-10-03,26,13
2011-10-10,26,13
2011-10-17,26,13
2011-10-24,27,13
2011-10-31,27,13
2011-11-07,27,14
2011-11-14,27,14
2011-11-21,27,14
2011-11-28,27,15
2011-12-05,29,15
2011-12-12,29,15
2011-12-19,30,15
2011-12-26,30,15
2012-01-02,30,17
2012-01-09,30,17
2012-01-16,30,17
2012-01-23,30,17
2012-01-30,31,18
2012-02-06,31,18
2012-02-13,31,18
2012-02-20,31,18
2012-02-27,31,18
2012-03-05,31,18
2012-03-12,31,18
2012-03-19,31,18
2012-03-26,31,18
2012-04-02,32,18
2012-04-09,33,18
2012-04-16,33,18
2012-04-23,33,18
2012-04-30,33,18
2012-05-07,34,18
2012-05-14,35,19
2012-05-21,35,19
2012-05-28,36,20
2012-06-04,36,20
2012-06-11,37,21
2012-06-18,37,21
2012-06-25,38,21
2012-07-02,38,21
2012-07-09,40,21
2012-07-16,40,22
2012-07-23,40,23
2012-07-30,41,23
2012-08-06,44,23
2012-08-13,45,27
2012-08-20,46,29
2012-08-27,47,29
2012-09-03,47,29
2012-09-10,48,29
2012-09-17,48,31
2012-09-24,48,31
2012-10-01,48,35
2012-10-08,48,36
2012-10-15,48,36
2012-10-22,48,36
2012-10-29,48,37
2012-11-05,48,37
2012-11-12,48,37
2012-11-19,48,37
2012-11-26,49,37
2012-12-03,49,37
2012-12-10,50,37
2012-12-17,50,39
2012-12-24,50,41
2012-12-31,51,41
2013-01-07,52,42
2013-01-14,52,42
2013-01-21,52,42
2013-01-28,52,42
2013-02-04,56,44
2013-02-11,59,44
2013-02-18,60,44
2013-02-25,60,44
2013-03-04,61,44
2013-03-11,62,44
2013-03-18,63,46
2013-03-25,63,46
2013-04-01,66,46
2013-04-08,66,46
2013-04-15,70,47
2013-04-22,72,48
2013-04-29,74,49
2013-05-06,74,49
2013-05-13,75,50
2013-05-20,75,52
2013-05-27,77,52
2013-06-03,78,53
2013-06-10,79,57
2013-06-17,80,57
2013-06-24,81,58
2013-07-01,83,59
2013-07-08,85,61
2013-07-15,86,65
2013-07-22,89,66
2013-07-29,89,66
2013-08-05,92,66
2013-08-12,95,66
2013-08-19,97,67
2013-08-26,100,67
2013-09-02,101,74
2013-09-09,104,74
2013-09-16,109,77
2013-09-23,114,80
2013-09-30,120,81
2013-10-07,129,88
2013-10-14,137,93
2013-10-21,143,95
2013-10-28,146,97
2013-11-04,146,100
2013-11-11,148,100
2013-11-18,150,103
2013-11-25,150,103
2013-12-02,155,115
2013-12-09,159,117
2013-12-16,161,151
2013-12-23,163,151
2013-12-30,165,153
2014-01-06,168,157
2014-01-13,170,160
2014-01-20,177,164
2014-01-27,179,165
2014-02-03,187,171
2014-02-10,200,174
2014-02-17,243,186
2014-02-24,262,240
2014-03-03,272,264
2014-03-10,276,268
2014-03-17,282,275
2014-03-24,287,280
2014-03-31,290,285
2014-04-07,299,290
2014-04-14,306,296
2014-04-21,313,305
2014-04-28,314,307
2014-05-05,314,307
2014-05-12,322,309
2014-05-19,324,310
2014-05-26,324,310
2014-06-02,329,311
2014-06-09,332,311
2014-06-16,336,316
2014-06-23,342,321
2014-06-30,342,321
2014-07-07,344,321
2014-07-14,348,321
2014-07-21,351,330
2014-07-28,351,330
2014-08-04,352,331
2014-08-11,358,335
2014-08-18,360,339
2014-08-25,361,340
2014-09-01,364,340
2014-09-08,366,345
2014-09-15,370,348
2014-09-22,372,349
2014-09-29,377,354
2014-10-06,377,357
2014-10-13,381,359
2014-10-20,388,367
2014-10-27,397,391
2014-11-03,400,397
2014-11-10,402,399
2014-11-17,404,399
2014-11-24,408,401
2014-12-01,412,403
2014-12-08,414,405
2014-12-15,414,405
2014-12-22,415,405
2014-12-29,418,409
2015-01-05,419,410
2015-01-12,419,412
2015-01-19,421,414
2015-01-26,435,427
2015-02-02,449,436
2015-02-09,461,446
2015-02-16,466,453
2015-02-23,474,461
2015-03-02,477,465
2015-03-09,481,475
2015-03-16,486,480
2015-03-23,492,486
2015-03-30,498,491
2015-04-06,506,496
2015-04-13,516,502
2015-04-20,522,511
2015-04-27,526,514
2015-05-04,527,518
2015-05-11,535,522
2015-05-18,538,523
2015-05-25,546,527
2015-06-01,552,533
2015-06-08,555,535
2015-06-15,566,539
2015-06-22,570,547
2015-06-29,576,549
2015-07-06,588,559
2015-07-13,589,564
2015-07-20,593,565
2015-07-27,596,568
2015-08-03,599,568
2015-08-10,601,568
2015-08-17,603,572
2015-08-24,607,572
2015-08-31,613,575
2015-09-07,616,578
2015-09-14,621,579
2015-09-21,626,580
2015-09-28,631,583
2015-10-05,640,595
2015-10-12,647,600
2015-10-19,651,602
2015-10-26,657,606
2015-11-02,665,613
2015-11-09,671,615
2015-11-16,676,622
2015-11-23,679,627
2015-11-30,683,630
2015-12-07,686,632
2015-12-14,689,635
2015-12-21,690,636
2015-12-28,691,637
2016-01-04,692,639
2016-01-11,695,639
2016-01-18,701,645
2016-01-25,707,648
2016-02-01,712,654
2016-02-08,715,660
2016-02-15,719,666
2016-02-22,724,669
2016-02-29,730,671
2016-03-07,740,676
2016-03-14,748,681
2016-03-21,759,692
2016-03-28,768,701
2016-04-04,771,706
2016-04-11,778,716
2016-04-18,782,721
2016-04-25,787,722
2016-05-02,792,730
2016-05-09,801,734
2016-05-16,803,740
2016-05-23,804,743
