week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,0,0
2010-03-15,0,0
2010-03-22,0,0
2010-03-29,0,0
2010-04-05,0,0
2010-04-12,0,0
2010-04-19,0,0
2010-04-26,0,0
2010-05-03,0,0
2010-05-10,0,0
2010-05-17,0,0
2010-05-24,0,0
2010-05-31,0,0
2010-06-07,0,0
2010-06-14,0,0
2010-06-21,0,0
2010-06-28,0,0
2010-07-05,0,0
2010-07-12,0,0
2010-07-19,0,0
2010-07-26,0,0
2010-08-02,0,0
2010-08-09,0,0
2010-08-16,1,0
2010-08-23,1,0
2010-08-30,2,0
2010-09-06,2,0
2010-09-13,2,0
2010-09-20,2,0
2010-09-27,2,0
2010-10-04,2,0
2010-10-11,2,0
2010-10-18,2,0
2010-10-25,2,0
2010-11-01,2,0
2010-11-08,3,0
2010-11-15,3,0
2010-11-22,3,0
2010-11-29,3,0
2010-12-06,3,0
2010-12-13,3,0
2010-12-20,4,0
2010-12-27,4,0
2011-01-03,4,0
2011-01-10,9,0
2011-01-17,9,0
2011-01-24,10,0
2011-01-31,10,0
2011-02-07,10,0
2011-02-14,11,0
2011-02-21,11,0
2011-02-28,11,0
2011-03-07,11,0
2011-03-14,12,0
2011-03-21,12,0
2011-03-28,12,0
2011-04-04,12,0
2011-04-11,13,0
2011-04-18,13,0
2011-04-25,13,0
2011-05-02,13,1
2011-05-09,13,1
2011-05-16,13,1
2011-05-23,13,1
2011-05-30,13,1
2011-06-06,14,1
2011-06-13,15,1
2011-06-20,15,1
2011-06-27,16,1
2011-07-04,16,1
2011-07-11,16,1
2011-07-18,16,1
2011-07-25,16,1
2011-08-01,16,1
2011-08-08,16,4
2011-08-15,16,4
2011-08-22,16,4
2011-08-29,19,4
2011-09-05,21,5
2011-09-12,22,5
2011-09-19,22,5
2011-09-26,22,5
2011-10-03,22,5
2011-10-10,23,5
2011-10-17,26,5
2011-10-24,26,6
2011-10-31,26,6
2011-11-07,27,6
2011-11-14,27,6
2011-11-21,27,6
2011-11-28,27,6
2011-12-05,28,6
2011-12-12,29,6
2011-12-19,29,6
2011-12-26,29,7
2012-01-02,29,7
2012-01-09,29,8
2012-01-16,29,8
2012-01-23,29,8
2012-01-30,29,8
2012-02-06,29,8
2012-02-13,29,8
2012-02-20,31,8
2012-02-27,31,8
2012-03-05,31,8
2012-03-12,31,8
2012-03-19,32,8
2012-03-26,32,8
2012-04-02,32,8
2012-04-09,32,9
2012-04-16,33,9
2012-04-23,35,9
2012-04-30,36,10
2012-05-07,36,10
2012-05-14,37,10
2012-05-21,37,10
2012-05-28,37,10
2012-06-04,39,10
2012-06-11,39,10
2012-06-18,40,10
2012-06-25,41,11
2012-07-02,41,11
2012-07-09,43,11
2012-07-16,43,14
2012-07-23,43,14
2012-07-30,45,15
2012-08-06,46,15
2012-08-13,46,16
2012-08-20,47,16
2012-08-27,48,16
2012-09-03,48,16
2012-09-10,48,18
2012-09-17,50,20
2012-09-24,53,23
2012-10-01,55,25
2012-10-08,57,26
2012-10-15,57,27
2012-10-22,59,27
2012-10-29,61,27
2012-11-05,62,28
2012-11-12,63,33
2012-11-19,64,34
2012-11-26,67,37
2012-12-03,73,41
2012-12-10,74,41
2012-12-17,74,41
2012-12-24,75,41
2012-12-31,77,45
2013-01-07,79,47
2013-01-14,80,48
2013-01-21,80,51
2013-01-28,82,51
2013-02-04,84,57
2013-02-11,151,58
2013-02-18,151,59
2013-02-25,158,124
2013-03-04,158,127
2013-03-11,161,129
2013-03-18,169,136
2013-03-25,173,138
2013-04-01,175,140
2013-04-08,178,141
2013-04-15,180,141
2013-04-22,181,146
2013-04-29,185,147
2013-05-06,187,150
2013-05-13,188,150
2013-05-20,194,152
2013-05-27,197,155
2013-06-03,198,158
2013-06-10,201,159
2013-06-17,204,160
2013-06-24,208,161
2013-07-01,211,163
2013-07-08,212,165
2013-07-15,213,169
2013-07-22,217,176
2013-07-29,217,177
2013-08-05,217,178
2013-08-12,224,183
2013-08-19,224,184
2013-08-26,231,187
2013-09-02,233,195
2013-09-09,240,196
2013-09-16,240,201
2013-09-23,243,202
2013-09-30,248,204
2013-10-07,250,205
2013-10-14,250,207
2013-10-21,252,208
2013-10-28,269,208
2013-11-04,271,217
2013-11-11,272,218
2013-11-18,276,221
2013-11-25,276,223
2013-12-02,276,223
2013-12-09,278,225
2013-12-16,281,229
2013-12-23,283,233
2013-12-30,284,234
2014-01-06,287,234
2014-01-13,287,236
2014-01-20,289,237
2014-01-27,291,238
2014-02-03,299,238
2014-02-10,313,239
2014-02-17,317,239
2014-02-24,321,243
2014-03-03,327,250
2014-03-10,330,250
2014-03-17,338,252
2014-03-24,340,254
2014-03-31,344,261
2014-04-07,347,263
2014-04-14,349,265
2014-04-21,351,267
2014-04-28,352,271
2014-05-05,355,271
2014-05-12,357,271
2014-05-19,360,274
2014-05-26,360,275
2014-06-02,365,277
2014-06-09,368,279
2014-06-16,372,281
2014-06-23,378,286
2014-06-30,384,290
2014-07-07,386,293
2014-07-14,388,294
2014-07-21,392,297
2014-07-28,392,298
2014-08-04,395,299
2014-08-11,403,304
2014-08-18,403,307
2014-08-25,403,307
2014-09-01,406,308
2014-09-08,408,310
2014-09-15,412,310
2014-09-22,413,312
2014-09-29,414,312
2014-10-06,418,312
2014-10-13,420,312
2014-10-20,422,315
2014-10-27,424,316
2014-11-03,428,317
2014-11-10,429,317
2014-11-17,446,319
2014-11-24,446,325
2014-12-01,448,326
2014-12-08,451,327
2014-12-15,454,327
2014-12-22,454,327
2014-12-29,457,337
2015-01-05,457,337
2015-01-12,458,338
2015-01-19,462,341
2015-01-26,463,341
2015-02-02,464,342
2015-02-09,466,342
2015-02-16,468,343
2015-02-23,471,344
2015-03-02,475,344
2015-03-09,491,344
2015-03-16,500,351
2015-03-23,505,357
2015-03-30,509,360
2015-04-06,512,361
2015-04-13,512,364
2015-04-20,518,365
2015-04-27,520,368
2015-05-04,521,372
2015-05-11,523,373
2015-05-18,525,374
2015-05-25,533,375
2015-06-01,536,376
2015-06-08,537,382
2015-06-15,542,383
2015-06-22,547,383
2015-06-29,551,383
2015-07-06,552,385
2015-07-13,555,386
2015-07-20,564,387
2015-07-27,566,389
2015-08-03,568,394
2015-08-10,575,399
2015-08-17,576,401
2015-08-24,583,403
2015-08-31,586,408
2015-09-07,592,410
2015-09-14,594,411
2015-09-21,595,412
2015-09-28,595,415
2015-10-05,601,416
2015-10-12,610,417
2015-10-19,616,425
2015-10-26,618,434
2015-11-02,619,443
2015-11-09,621,444
2015-11-16,627,445
2015-11-23,627,448
2015-11-30,631,449
2015-12-07,633,450
2015-12-14,634,450
2015-12-21,635,450
2015-12-28,640,451
2016-01-04,641,453
2016-01-11,644,456
2016-01-18,646,457
2016-01-25,646,458
2016-02-01,647,458
2016-02-08,648,460
2016-02-15,651,466
2016-02-22,653,469
2016-02-29,657,475
2016-03-07,660,476
2016-03-14,662,477
2016-03-21,663,481
2016-03-28,665,483
2016-04-04,665,484
2016-04-11,669,486
2016-04-18,672,487
2016-04-25,681,488
2016-05-02,689,496
2016-05-09,689,498
2016-05-16,693,498
2016-05-23,697,498
