week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,0,0
2010-03-15,0,0
2010-03-22,0,0
2010-03-29,0,0
2010-04-05,0,0
2010-04-12,0,0
2010-04-19,0,0
2010-04-26,0,0
2010-05-03,0,0
2010-05-10,0,0
2010-05-17,0,0
2010-05-24,0,0
2010-05-31,0,0
2010-06-07,0,0
2010-06-14,0,0
2010-06-21,0,0
2010-06-28,0,0
2010-07-05,0,0
2010-07-12,0,0
2010-07-19,0,0
2010-07-26,0,0
2010-08-02,0,0
2010-08-09,0,0
2010-08-16,0,0
2010-08-23,0,0
2010-08-30,0,0
2010-09-06,0,0
2010-09-13,0,0
2010-09-20,0,0
2010-09-27,0,0
2010-10-04,0,0
2010-10-11,0,0
2010-10-18,0,0
2010-10-25,0,0
2010-11-01,0,0
2010-11-08,0,0
2010-11-15,0,0
2010-11-22,0,0
2010-11-29,0,0
2010-12-06,0,0
2010-12-13,0,0
2010-12-20,0,0
2010-12-27,0,0
2011-01-03,1,0
2011-01-10,1,0
2011-01-17,2,0
2011-01-24,3,0
2011-01-31,4,1
2011-02-07,4,1
2011-02-14,6,1
2011-02-21,6,2
2011-02-28,6,2
2011-03-07,6,4
2011-03-14,6,4
2011-03-21,6,4
2011-03-28,7,4
2011-04-04,7,4
2011-04-11,7,4
2011-04-18,7,4
2011-04-25,7,4
2011-05-02,7,4
2011-05-09,7,4
2011-05-16,7,4
2011-05-23,7,4
2011-05-30,7,4
2011-06-06,8,6
2011-06-13,8,6
2011-06-20,8,6
2011-06-27,8,6
2011-07-04,8,6
2011-07-11,8,6
2011-07-18,8,6
2011-07-25,8,6
2011-08-01,9,6
2011-08-08,9,6
2011-08-15,12,6
2011-08-22,12,6
2011-08-29,12,6
2011-09-05,12,7
2011-09-12,12,7
2011-09-19,12,7
2011-09-26,13,8
2011-10-03,14,8
2011-10-10,14,8
2011-10-17,14,8
2011-10-24,14,8
2011-10-31,14,8
2011-11-07,14,8
2011-11-14,14,8
2011-11-21,14,8
2011-11-28,14,8
2011-12-05,14,8
2011-12-12,14,8
2011-12-19,15,8
2011-12-26,15,8
2012-01-02,15,8
2012-01-09,15,8
2012-01-16,15,8
2012-01-23,15,8
2012-01-30,15,8
2012-02-06,15,8
2012-02-13,15,8
2012-02-20,15,8
2012-02-27,15,8
2012-03-05,15,8
2012-03-12,15,8
2012-03-19,15,8
2012-03-26,15,8
2012-04-02,15,8
2012-04-09,15,8
2012-04-16,15,8
2012-04-23,15,8
2012-04-30,15,8
2012-05-07,15,8
2012-05-14,15,8
2012-05-21,15,8
2012-05-28,15,8
2012-06-04,15,8
2012-06-11,15,8
2012-06-18,15,8
2012-06-25,15,8
2012-07-02,15,8
2012-07-09,15,8
2012-07-16,15,8
2012-07-23,15,8
2012-07-30,15,8
2012-08-06,15,8
2012-08-13,17,8
2012-08-20,17,8
2012-08-27,17,8
2012-09-03,17,8
2012-09-10,17,9
2012-09-17,17,9
2012-09-24,17,9
2012-10-01,17,9
2012-10-08,17,9
2012-10-15,17,9
2012-10-22,17,9
2012-10-29,17,9
2012-11-05,18,10
2012-11-12,18,10
2012-11-19,18,10
2012-11-26,18,10
2012-12-03,18,10
2012-12-10,18,10
2012-12-17,18,10
2012-12-24,18,10
2012-12-31,18,10
2013-01-07,18,10
2013-01-14,18,10
2013-01-21,19,10
2013-01-28,19,10
2013-02-04,20,10
2013-02-11,20,10
2013-02-18,20,10
2013-02-25,20,10
2013-03-04,20,10
2013-03-11,20,10
2013-03-18,20,10
2013-03-25,21,10
2013-04-01,21,10
2013-04-08,22,10
2013-04-15,24,10
2013-04-22,25,11
2013-04-29,25,11
2013-05-06,25,11
2013-05-13,26,11
2013-05-20,26,11
2013-05-27,26,11
2013-06-03,26,11
2013-06-10,27,11
2013-06-17,29,11
2013-06-24,29,11
2013-07-01,29,12
2013-07-08,29,12
2013-07-15,30,13
2013-07-22,32,14
2013-07-29,32,14
2013-08-05,32,15
2013-08-12,32,15
2013-08-19,32,15
2013-08-26,33,16
2013-09-02,34,17
2013-09-09,34,17
2013-09-16,36,17
2013-09-23,36,17
2013-09-30,37,17
2013-10-07,37,17
2013-10-14,37,18
2013-10-21,37,18
2013-10-28,37,18
2013-11-04,37,18
2013-11-11,37,18
2013-11-18,37,18
2013-11-25,37,18
2013-12-02,37,19
2013-12-09,37,19
2013-12-16,37,19
2013-12-23,37,19
2013-12-30,37,19
2014-01-06,37,19
2014-01-13,37,19
2014-01-20,37,19
2014-01-27,37,19
2014-02-03,37,19
2014-02-10,38,19
2014-02-17,38,19
2014-02-24,38,19
2014-03-03,38,19
2014-03-10,38,19
2014-03-17,38,19
2014-03-24,38,19
2014-03-31,38,19
2014-04-07,38,19
2014-04-14,39,19
2014-04-21,39,19
2014-04-28,40,19
2014-05-05,40,19
2014-05-12,41,19
2014-05-19,41,19
2014-05-26,41,19
2014-06-02,41,19
2014-06-09,41,19
2014-06-16,41,19
2014-06-23,42,19
2014-06-30,43,19
2014-07-07,45,19
2014-07-14,45,19
2014-07-21,45,19
2014-07-28,45,19
2014-08-04,45,19
2014-08-11,45,19
2014-08-18,45,19
2014-08-25,45,19
2014-09-01,45,19
2014-09-08,46,19
2014-09-15,46,19
2014-09-22,46,20
2014-09-29,47,20
2014-10-06,47,20
2014-10-13,48,20
2014-10-20,48,20
2014-10-27,51,20
2014-11-03,54,20
2014-11-10,55,20
2014-11-17,55,20
2014-11-24,55,20
2014-12-01,55,21
2014-12-08,55,21
2014-12-15,55,21
2014-12-22,55,21
2014-12-29,55,21
2015-01-05,55,23
2015-01-12,59,23
2015-01-19,60,23
2015-01-26,60,23
2015-02-02,60,23
2015-02-09,60,23
2015-02-16,60,23
2015-02-23,61,23
2015-03-02,61,23
2015-03-09,61,23
2015-03-16,62,23
2015-03-23,62,23
2015-03-30,64,23
2015-04-06,65,24
2015-04-13,66,24
2015-04-20,67,24
2015-04-27,68,24
2015-05-04,68,24
2015-05-11,71,24
2015-05-18,74,24
2015-05-25,74,24
2015-06-01,75,24
2015-06-08,76,24
2015-06-15,76,24
2015-06-22,76,24
2015-06-29,77,24
2015-07-06,78,24
2015-07-13,80,24
2015-07-20,81,24
2015-07-27,81,24
2015-08-03,83,24
2015-08-10,83,24
2015-08-17,84,24
2015-08-24,84,24
2015-08-31,84,24
2015-09-07,85,25
2015-09-14,87,25
2015-09-21,88,25
2015-09-28,88,25
2015-10-05,88,25
2015-10-12,90,26
2015-10-19,92,26
2015-10-26,92,26
2015-11-02,92,30
2015-11-09,93,30
2015-11-16,93,30
2015-11-23,93,32
2015-11-30,93,32
2015-12-07,93,33
2015-12-14,93,33
2015-12-21,93,33
2015-12-28,93,33
2016-01-04,93,33
2016-01-11,93,33
2016-01-18,93,33
2016-01-25,93,33
2016-02-01,93,33
2016-02-08,93,33
2016-02-15,93,33
2016-02-22,93,33
2016-02-29,93,33
2016-03-07,94,33
2016-03-14,94,35
2016-03-21,94,35
2016-03-28,94,35
2016-04-04,94,35
2016-04-11,94,35
2016-04-18,94,35
2016-04-25,95,35
2016-05-02,96,35
2016-05-09,96,35
2016-05-16,96,35
2016-05-23,97,36
