week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,0,0
2010-03-15,1,0
2010-03-22,1,0
2010-03-29,1,0
2010-04-05,1,0
2010-04-12,1,0
2010-04-19,1,0
2010-04-26,1,0
2010-05-03,1,0
2010-05-10,1,0
2010-05-17,1,0
2010-05-24,1,0
2010-05-31,1,0
2010-06-07,1,0
2010-06-14,1,0
2010-06-21,1,0
2010-06-28,2,0
2010-07-05,2,0
2010-07-12,2,0
2010-07-19,2,0
2010-07-26,2,0
2010-08-02,2,0
2010-08-09,2,0
2010-08-16,2,0
2010-08-23,2,0
2010-08-30,2,0
2010-09-06,2,0
2010-09-13,2,0
2010-09-20,3,0
2010-09-27,4,0
2010-10-04,4,0
2010-10-11,4,0
2010-10-18,5,0
2010-10-25,6,0
2010-11-01,11,0
2010-11-08,16,0
2010-11-15,17,3
2010-11-22,18,4
2010-11-29,19,4
2010-12-06,19,5
2010-12-13,21,5
2010-12-20,24,5
2010-12-27,28,5
2011-01-03,31,8
2011-01-10,34,10
2011-01-17,38,11
2011-01-24,49,13
2011-01-31,51,17
2011-02-07,56,17
2011-02-14,60,17
2011-02-21,65,22
2011-02-28,70,23
2011-03-07,71,27
2011-03-14,71,29
2011-03-21,72,30
2011-03-28,75,33
2011-04-04,78,33
2011-04-11,83,33
2011-04-18,84,35
2011-04-25,88,37
2011-05-02,93,38
2011-05-09,97,40
2011-05-16,98,40
2011-05-23,98,40
2011-05-30,100,41
2011-06-06,104,44
2011-06-13,105,44
2011-06-20,105,44
2011-06-27,107,45
2011-07-04,107,46
2011-07-11,109,47
2011-07-18,114,47
2011-07-25,116,50
2011-08-01,118,52
2011-08-08,121,52
2011-08-15,130,54
2011-08-22,136,56
2011-08-29,143,59
2011-09-05,150,62
2011-09-12,154,66
2011-09-19,162,73
2011-09-26,172,81
2011-10-03,174,82
2011-10-10,180,84
2011-10-17,188,86
2011-10-24,195,90
2011-10-31,195,91
2011-11-07,200,93
2011-11-14,203,94
2011-11-21,203,94
2011-11-28,207,95
2011-12-05,209,96
2011-12-12,212,98
2011-12-19,216,99
2011-12-26,217,99
2012-01-02,219,101
2012-01-09,225,105
2012-01-16,226,106
2012-01-23,226,106
2012-01-30,228,108
2012-02-06,229,109
2012-02-13,230,113
2012-02-20,230,114
2012-02-27,234,114
2012-03-05,236,114
2012-03-12,239,114
2012-03-19,240,116
2012-03-26,240,117
2012-04-02,245,117
2012-04-09,246,122
2012-04-16,248,124
2012-04-23,250,124
2012-04-30,250,124
2012-05-07,253,124
2012-05-14,258,124
2012-05-21,260,124
2012-05-28,265,124
2012-06-04,267,125
2012-06-11,277,125
2012-06-18,282,126
2012-06-25,284,126
2012-07-02,286,127
2012-07-09,293,128
2012-07-16,301,128
2012-07-23,308,142
2012-07-30,314,155
2012-08-06,322,155
2012-08-13,331,157
2012-08-20,338,163
2012-08-27,344,163
2012-09-03,357,166
2012-09-10,364,211
2012-09-17,378,216
2012-09-24,387,224
2012-10-01,399,230
2012-10-08,401,233
2012-10-15,409,239
2012-10-22,415,240
2012-10-29,429,244
2012-11-05,436,248
2012-11-12,458,275
2012-11-19,467,287
2012-11-26,487,305
2012-12-03,493,312
2012-12-10,501,315
2012-12-17,509,323
2012-12-24,515,332
2012-12-31,519,338
2013-01-07,528,347
2013-01-14,534,354
2013-01-21,536,362
2013-01-28,537,365
2013-02-04,542,370
2013-02-11,622,383
2013-02-18,624,387
2013-02-25,631,463
2013-03-04,632,464
2013-03-11,636,468
2013-03-18,640,469
2013-03-25,646,470
2013-04-01,653,474
2013-04-08,663,475
2013-04-15,670,477
2013-04-22,679,485
2013-04-29,690,488
2013-05-06,694,493
2013-05-13,698,495
2013-05-20,704,501
2013-05-27,721,508
2013-06-03,731,511
2013-06-10,749,524
2013-06-17,764,535
2013-06-24,774,538
2013-07-01,778,550
2013-07-08,781,560
2013-07-15,796,592
2013-07-22,804,612
2013-07-29,823,626
2013-08-05,833,639
2013-08-12,843,645
2013-08-19,849,653
2013-08-26,865,663
2013-09-02,872,682
2013-09-09,880,687
2013-09-16,888,697
2013-09-23,902,711
2013-09-30,912,717
2013-10-07,919,723
2013-10-14,931,734
2013-10-21,941,751
2013-10-28,949,763
2013-11-04,959,784
2013-11-11,973,793
2013-11-18,975,802
2013-11-25,977,803
2013-12-02,984,809
2013-12-09,992,815
2013-12-16,994,820
2013-12-23,997,821
2013-12-30,1015,828
2014-01-06,1017,837
2014-01-13,1020,838
2014-01-20,1024,842
2014-01-27,1033,854
2014-02-03,1041,858
2014-02-10,1059,863
2014-02-17,1069,867
2014-02-24,1072,873
2014-03-03,1074,874
2014-03-10,1077,875
2014-03-17,1086,878
2014-03-24,1094,880
2014-03-31,1098,891
2014-04-07,1122,894
2014-04-14,1128,897
2014-04-21,1132,904
2014-04-28,1148,913
2014-05-05,1156,922
2014-05-12,1166,927
2014-05-19,1173,933
2014-05-26,1181,937
2014-06-02,1185,939
2014-06-09,1201,943
2014-06-16,1215,948
2014-06-23,1228,969
2014-06-30,1239,974
2014-07-07,1271,987
2014-07-14,1289,997
2014-07-21,1305,1007
2014-07-28,1318,1016
2014-08-04,1327,1022
2014-08-11,1332,1027
2014-08-18,1345,1030
2014-08-25,1354,1034
2014-09-01,1362,1034
2014-09-08,1368,1035
2014-09-15,1382,1040
2014-09-22,1386,1048
2014-09-29,1395,1049
2014-10-06,1410,1058
2014-10-13,1420,1062
2014-10-20,1431,1069
2014-10-27,1465,1080
2014-11-03,1475,1082
2014-11-10,1484,1087
2014-11-17,1490,1092
2014-11-24,1496,1095
2014-12-01,1506,1105
2014-12-08,1514,1105
2014-12-15,1522,1112
2014-12-22,1530,1115
2014-12-29,1537,1132
2015-01-05,1546,1143
2015-01-12,1553,1148
2015-01-19,1560,1149
2015-01-26,1571,1164
2015-02-02,1577,1171
2015-02-09,1580,1172
2015-02-16,1582,1175
2015-02-23,1593,1177
2015-03-02,1610,1189
2015-03-09,1631,1200
2015-03-16,1638,1206
2015-03-23,1656,1217
2015-03-30,1667,1234
2015-04-06,1683,1238
2015-04-13,1693,1242
2015-04-20,1704,1249
2015-04-27,1711,1261
2015-05-04,1721,1264
2015-05-11,1748,1273
2015-05-18,1759,1275
2015-05-25,1770,1281
2015-06-01,1778,1287
2015-06-08,1792,1295
2015-06-15,1806,1297
2015-06-22,1828,1303
2015-06-29,1846,1308
2015-07-06,1855,1324
2015-07-13,1868,1330
2015-07-20,1880,1338
2015-07-27,1895,1339
2015-08-03,1915,1349
2015-08-10,1925,1351
2015-08-17,1944,1362
2015-08-24,1949,1363
2015-08-31,1962,1369
2015-09-07,1974,1377
2015-09-14,1986,1382
2015-09-21,2006,1392
2015-09-28,2010,1398
2015-10-05,2019,1411
2015-10-12,2029,1429
2015-10-19,2038,1432
2015-10-26,2048,1458
2015-11-02,2056,1469
2015-11-09,2067,1471
2015-11-16,2082,1482
2015-11-23,2090,1494
2015-11-30,2105,1510
2015-12-07,2114,1522
2015-12-14,2121,1527
2015-12-21,2123,1532
2015-12-28,2128,1534
2016-01-04,2134,1543
2016-01-11,2145,1548
2016-01-18,2151,1559
2016-01-25,2161,1565
2016-02-01,2175,1571
2016-02-08,2187,1596
2016-02-15,2201,1607
2016-02-22,2216,1622
2016-02-29,2239,1648
2016-03-07,2249,1658
2016-03-14,2251,1663
2016-03-21,2260,1668
2016-03-28,2266,1671
2016-04-04,2274,1679
2016-04-11,2289,1691
2016-04-18,2299,1697
2016-04-25,2302,1701
2016-05-02,2315,1713
2016-05-09,2328,1719
2016-05-16,2337,1723
2016-05-23,2357,1728
