week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,1,0
2010-03-15,1,0
2010-03-22,1,0
2010-03-29,1,0
2010-04-05,1,0
2010-04-12,1,0
2010-04-19,1,0
2010-04-26,1,0
2010-05-03,1,0
2010-05-10,1,0
2010-05-17,1,0
2010-05-24,1,0
2010-05-31,1,0
2010-06-07,1,0
2010-06-14,1,0
2010-06-21,1,0
2010-06-28,1,0
2010-07-05,2,0
2010-07-12,2,0
2010-07-19,2,0
2010-07-26,2,0
2010-08-02,2,0
2010-08-09,2,0
2010-08-16,2,0
2010-08-23,2,0
2010-08-30,2,0
2010-09-06,2,0
2010-09-13,2,0
2010-09-20,2,0
2010-09-27,2,0
2010-10-04,2,0
2010-10-11,2,0
2010-10-18,3,0
2010-10-25,3,0
2010-11-01,3,0
2010-11-08,3,0
2010-11-15,3,0
2010-11-22,3,0
2010-11-29,3,0
2010-12-06,3,0
2010-12-13,3,0
2010-12-20,3,0
2010-12-27,3,0
2011-01-03,3,0
2011-01-10,3,0
2011-01-17,4,0
2011-01-24,4,0
2011-01-31,4,0
2011-02-07,4,0
2011-02-14,4,0
2011-02-21,4,0
2011-02-28,4,0
2011-03-07,4,0
2011-03-14,4,1
2011-03-21,5,1
2011-03-28,5,1
2011-04-04,5,1
2011-04-11,5,1
2011-04-18,5,1
2011-04-25,5,1
2011-05-02,5,1
2011-05-09,5,1
2011-05-16,5,1
2011-05-23,5,1
2011-05-30,5,1
2011-06-06,5,1
2011-06-13,5,1
2011-06-20,7,2
2011-06-27,9,2
2011-07-04,9,2
2011-07-11,9,2
2011-07-18,9,2
2011-07-25,9,2
2011-08-01,9,2
2011-08-08,9,2
2011-08-15,9,2
2011-08-22,9,2
2011-08-29,9,2
2011-09-05,9,2
2011-09-12,9,2
2011-09-19,9,2
2011-09-26,10,2
2011-10-03,10,2
2011-10-10,10,2
2011-10-17,10,2
2011-10-24,10,2
2011-10-31,10,2
2011-11-07,10,2
2011-11-14,10,2
2011-11-21,10,2
2011-11-28,10,2
2011-12-05,10,2
2011-12-12,10,3
2011-12-19,10,3
2011-12-26,10,3
2012-01-02,10,3
2012-01-09,10,3
2012-01-16,10,3
2012-01-23,10,3
2012-01-30,10,3
2012-02-06,10,3
2012-02-13,10,3
2012-02-20,10,3
2012-02-27,10,3
2012-03-05,10,3
2012-03-12,10,4
2012-03-19,10,4
2012-03-26,10,4
2012-04-02,10,4
2012-04-09,10,4
2012-04-16,10,4
2012-04-23,10,4
2012-04-30,10,4
2012-05-07,11,4
2012-05-14,11,4
2012-05-21,11,4
2012-05-28,11,4
2012-06-04,11,4
2012-06-11,11,4
2012-06-18,11,4
2012-06-25,11,4
2012-07-02,11,4
2012-07-09,11,4
2012-07-16,11,4
2012-07-23,11,4
2012-07-30,12,5
2012-08-06,13,5
2012-08-13,14,5
2012-08-20,14,5
2012-08-27,14,5
2012-09-03,14,5
2012-09-10,14,5
2012-09-17,14,6
2012-09-24,14,6
2012-10-01,14,6
2012-10-08,14,6
2012-10-15,14,6
2012-10-22,14,6
2012-10-29,15,6
2012-11-05,15,6
2012-11-12,15,6
2012-11-19,15,6
2012-11-26,16,6
2012-12-03,18,7
2012-12-10,18,7
2012-12-17,19,8
2012-12-24,19,8
2012-12-31,20,8
2013-01-07,20,9
2013-01-14,20,9
2013-01-21,20,9
2013-01-28,20,9
2013-02-04,21,9
2013-02-11,21,9
2013-02-18,21,9
2013-02-25,21,9
2013-03-04,21,9
2013-03-11,21,9
2013-03-18,21,9
2013-03-25,22,9
2013-04-01,22,9
2013-04-08,22,9
2013-04-15,24,9
2013-04-22,27,10
2013-04-29,28,10
2013-05-06,28,10
2013-05-13,28,10
2013-05-20,29,10
2013-05-27,29,10
2013-06-03,29,10
2013-06-10,30,10
2013-06-17,32,10
2013-06-24,32,10
2013-07-01,32,10
2013-07-08,32,10
2013-07-15,32,10
2013-07-22,32,11
2013-07-29,50,25
2013-08-05,50,28
2013-08-12,51,28
2013-08-19,53,28
2013-08-26,53,30
2013-09-02,53,30
2013-09-09,53,30
2013-09-16,53,30
2013-09-23,53,30
2013-09-30,53,30
2013-10-07,54,30
2013-10-14,54,30
2013-10-21,54,30
2013-10-28,54,30
2013-11-04,55,31
2013-11-11,56,32
2013-11-18,56,32
2013-11-25,56,32
2013-12-02,56,32
2013-12-09,56,32
2013-12-16,57,32
2013-12-23,57,32
2013-12-30,57,32
2014-01-06,57,34
2014-01-13,57,34
2014-01-20,57,34
2014-01-27,58,34
2014-02-03,58,34
2014-02-10,58,34
2014-02-17,58,34
2014-02-24,58,34
2014-03-03,58,34
2014-03-10,60,34
2014-03-17,61,34
2014-03-24,62,34
2014-03-31,64,34
2014-04-07,66,34
2014-04-14,66,34
2014-04-21,66,34
2014-04-28,66,34
2014-05-05,67,34
2014-05-12,67,34
2014-05-19,68,34
2014-05-26,68,35
2014-06-02,69,35
2014-06-09,69,35
2014-06-16,69,35
2014-06-23,72,35
2014-06-30,76,35
2014-07-07,76,35
2014-07-14,76,35
2014-07-21,77,35
2014-07-28,78,35
2014-08-04,79,37
2014-08-11,79,37
2014-08-18,79,37
2014-08-25,79,37
2014-09-01,79,37
2014-09-08,79,37
2014-09-15,79,37
2014-09-22,79,37
2014-09-29,79,37
2014-10-06,79,37
2014-10-13,80,37
2014-10-20,80,37
2014-10-27,81,37
2014-11-03,82,37
2014-11-10,83,37
2014-11-17,83,37
2014-11-24,83,37
2014-12-01,83,37
2014-12-08,84,37
2014-12-15,84,37
2014-12-22,84,37
2014-12-29,85,37
2015-01-05,86,37
2015-01-12,87,37
2015-01-19,88,37
2015-01-26,88,37
2015-02-02,88,37
2015-02-09,88,37
2015-02-16,88,37
2015-02-23,89,37
2015-03-02,89,37
2015-03-09,89,37
2015-03-16,89,37
2015-03-23,89,37
2015-03-30,89,37
2015-04-06,91,37
2015-04-13,91,37
2015-04-20,91,37
2015-04-27,91,37
2015-05-04,92,37
2015-05-11,92,37
2015-05-18,92,38
2015-05-25,92,38
2015-06-01,92,38
2015-06-08,92,38
2015-06-15,92,38
2015-06-22,93,38
2015-06-29,93,38
2015-07-06,94,38
2015-07-13,94,38
2015-07-20,95,38
2015-07-27,95,38
2015-08-03,95,38
2015-08-10,95,38
2015-08-17,95,39
2015-08-24,96,39
2015-08-31,96,39
2015-09-07,96,39
2015-09-14,96,39
2015-09-21,97,39
2015-09-28,97,39
2015-10-05,100,40
2015-10-12,101,40
2015-10-19,101,41
2015-10-26,101,41
2015-11-02,101,43
2015-11-09,101,43
2015-11-16,101,43
2015-11-23,101,43
2015-11-30,101,43
2015-12-07,101,43
2015-12-14,101,43
2015-12-21,101,43
2015-12-28,101,43
2016-01-04,102,45
2016-01-11,102,45
2016-01-18,102,45
2016-01-25,102,45
2016-02-01,102,45
2016-02-08,102,45
2016-02-15,102,45
2016-02-22,102,45
2016-02-29,103,46
2016-03-07,104,46
2016-03-14,104,46
2016-03-21,104,46
2016-03-28,104,46
2016-04-04,105,48
2016-04-11,105,48
2016-04-18,105,48
2016-04-25,105,48
2016-05-02,106,48
2016-05-09,107,48
2016-05-16,107,48
2016-05-23,107,48
