week,opened,closed
2009-12-28,0,0
2010-01-04,1,0
2010-01-11,1,0
2010-01-18,1,0
2010-01-25,2,0
2010-02-01,2,0
2010-02-08,2,0
2010-02-15,2,0
2010-02-22,2,0
2010-03-01,2,0
2010-03-08,3,0
2010-03-15,3,0
2010-03-22,3,0
2010-03-29,3,0
2010-04-05,3,0
2010-04-12,3,0
2010-04-19,3,0
2010-04-26,3,0
2010-05-03,4,0
2010-05-10,4,0
2010-05-17,4,0
2010-05-24,4,0
2010-05-31,4,0
2010-06-07,4,0
2010-06-14,4,0
2010-06-21,4,0
2010-06-28,4,0
2010-07-05,4,0
2010-07-12,4,0
2010-07-19,4,0
2010-07-26,4,0
2010-08-02,4,0
2010-08-09,4,0
2010-08-16,4,0
2010-08-23,4,0
2010-08-30,4,0
2010-09-06,4,0
2010-09-13,4,0
2010-09-20,4,0
2010-09-27,4,0
2010-10-04,4,0
2010-10-11,5,0
2010-10-18,6,0
2010-10-25,6,0
2010-11-01,7,0
2010-11-08,8,0
2010-11-15,8,0
2010-11-22,8,0
2010-11-29,8,0
2010-12-06,9,0
2010-12-13,9,0
2010-12-20,9,0
2010-12-27,9,0
2011-01-03,9,0
2011-01-10,14,0
2011-01-17,15,0
2011-01-24,16,2
2011-01-31,16,2
2011-02-07,17,2
2011-02-14,17,3
2011-02-21,17,3
2011-02-28,19,4
2011-03-07,20,5
2011-03-14,20,6
2011-03-21,22,6
2011-03-28,23,6
2011-04-04,24,6
2011-04-11,25,6
2011-04-18,26,7
2011-04-25,27,8
2011-05-02,27,8
2011-05-09,29,9
2011-05-16,29,9
2011-05-23,29,9
2011-05-30,29,10
2011-06-06,30,10
2011-06-13,32,10
2011-06-20,32,10
2011-06-27,32,11
2011-07-04,34,11
2011-07-11,37,12
2011-07-18,39,13
2011-07-25,40,13
2011-08-01,40,14
2011-08-08,41,14
2011-08-15,42,15
2011-08-22,44,16
2011-08-29,47,16
2011-09-05,47,16
2011-09-12,47,16
2011-09-19,47,16
2011-09-26,47,16
2011-10-03,48,16
2011-10-10,49,16
2011-10-17,54,17
2011-10-24,55,17
2011-10-31,55,17
2011-11-07,55,17
2011-11-14,57,17
2011-11-21,57,19
2011-11-28,58,19
2011-12-05,58,19
2011-12-12,59,20
2011-12-19,60,20
2011-12-26,60,20
2012-01-02,61,20
2012-01-09,61,20
2012-01-16,63,22
2012-01-23,66,23
2012-01-30,67,23
2012-02-06,68,23
2012-02-13,70,23
2012-02-20,70,23
2012-02-27,70,23
2012-03-05,70,23
2012-03-12,72,24
2012-03-19,74,25
2012-03-26,74,25
2012-04-02,76,26
2012-04-09,76,26
2012-04-16,76,26
2012-04-23,77,26
2012-04-30,79,27
2012-05-07,79,27
2012-05-14,79,27
2012-05-21,79,27
2012-05-28,80,27
2012-06-04,80,27
2012-06-11,86,30
2012-06-18,91,31
2012-06-25,92,31
2012-07-02,93,31
2012-07-09,97,31
2012-07-16,99,32
2012-07-23,102,32
2012-07-30,104,37
2012-08-06,110,38
2012-08-13,124,38
2012-08-20,136,38
2012-08-27,141,40
2012-09-03,143,40
2012-09-10,144,85
2012-09-17,151,90
2012-09-24,153,93
2012-10-01,175,110
2012-10-08,180,110
2012-10-15,184,115
2012-10-22,189,118
2012-10-29,197,119
2012-11-05,203,125
2012-11-12,209,131
2012-11-19,211,137
2012-11-26,218,144
2012-12-03,225,152
2012-12-10,234,156
2012-12-17,236,157
2012-12-24,237,158
2012-12-31,237,163
2013-01-07,238,168
2013-01-14,247,173
2013-01-21,247,176
2013-01-28,250,176
2013-02-04,250,176
2013-02-11,303,179
2013-02-18,303,179
2013-02-25,303,229
2013-03-04,305,229
2013-03-11,305,229
2013-03-18,307,229
2013-03-25,308,229
2013-04-01,311,231
2013-04-08,312,232
2013-04-15,312,234
2013-04-22,317,235
2013-04-29,321,236
2013-05-06,329,242
2013-05-13,329,242
2013-05-20,333,243
2013-05-27,334,246
2013-06-03,339,247
2013-06-10,340,256
2013-06-17,342,256
2013-06-24,344,257
2013-07-01,351,263
2013-07-08,358,269
2013-07-15,359,279
2013-07-22,364,283
2013-07-29,366,284
2013-08-05,369,289
2013-08-12,372,291
2013-08-19,384,305
2013-08-26,387,310
2013-09-02,389,311
2013-09-09,392,313
2013-09-16,394,315
2013-09-23,398,318
2013-09-30,401,319
2013-10-07,406,321
2013-10-14,406,323
2013-10-21,412,327
2013-10-28,418,327
2013-11-04,420,331
2013-11-11,423,338
2013-11-18,424,341
2013-11-25,425,341
2013-12-02,427,342
2013-12-09,433,346
2013-12-16,439,347
2013-12-23,439,350
2013-12-30,441,353
2014-01-06,445,356
2014-01-13,448,359
2014-01-20,450,359
2014-01-27,454,364
2014-02-03,464,367
2014-02-10,470,368
2014-02-17,472,370
2014-02-24,478,371
2014-03-03,480,371
2014-03-10,481,372
