week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,0,0
2010-03-15,1,0
2010-03-22,1,0
2010-03-29,1,0
2010-04-05,1,0
2010-04-12,1,0
2010-04-19,1,0
2010-04-26,1,0
2010-05-03,1,0
2010-05-10,1,0
2010-05-17,2,0
2010-05-24,2,0
2010-05-31,2,0
2010-06-07,2,0
2010-06-14,3,0
2010-06-21,3,0
2010-06-28,4,0
2010-07-05,4,0
2010-07-12,4,0
2010-07-19,5,0
2010-07-26,5,0
2010-08-02,5,0
2010-08-09,5,0
2010-08-16,6,0
2010-08-23,6,0
2010-08-30,6,0
2010-09-06,6,0
2010-09-13,6,0
2010-09-20,6,0
2010-09-27,6,0
2010-10-04,6,0
2010-10-11,6,0
2010-10-18,6,0
2010-10-25,9,0
2010-11-01,10,0
2010-11-08,10,0
2010-11-15,10,0
2010-11-22,10,0
2010-11-29,10,0
2010-12-06,10,0
2010-12-13,11,0
2010-12-20,11,0
2010-12-27,12,1
2011-01-03,13,1
2011-01-10,14,1
2011-01-17,15,2
2011-01-24,17,2
2011-01-31,17,3
2011-02-07,17,3
2011-02-14,17,4
2011-02-21,17,4
2011-02-28,17,4
2011-03-07,17,4
2011-03-14,17,4
2011-03-21,17,4
2011-03-28,17,4
2011-04-04,17,4
2011-04-11,18,4
2011-04-18,18,4
2011-04-25,19,5
2011-05-02,21,5
2011-05-09,22,8
2011-05-16,22,8
2011-05-23,22,8
2011-05-30,25,8
2011-06-06,25,8
2011-06-13,26,8
2011-06-20,26,8
2011-06-27,27,10
2011-07-04,27,10
2011-07-11,27,10
2011-07-18,27,10
2011-07-25,27,10
2011-08-01,28,10
2011-08-08,28,10
2011-08-15,29,10
2011-08-22,29,10
2011-08-29,30,10
2011-09-05,30,10
2011-09-12,30,11
2011-09-19,32,11
2011-09-26,32,12
2011-10-03,32,13
2011-10-10,35,13
2011-10-17,43,13
2011-10-24,45,13
2011-10-31,45,13
2011-11-07,47,13
2011-11-14,49,14
2011-11-21,49,14
2011-11-28,50,14
2011-12-05,51,14
2011-12-12,52,14
2011-12-19,53,14
2011-12-26,54,14
2012-01-02,55,15
2012-01-09,55,15
2012-01-16,55,15
2012-01-23,55,15
2012-01-30,55,15
2012-02-06,55,15
2012-02-13,55,15
2012-02-20,55,15
2012-02-27,57,15
2012-03-05,61,15
2012-03-12,62,15
2012-03-19,62,15
2012-03-26,65,17
2012-04-02,67,17
2012-04-09,68,19
2012-04-16,69,19
2012-04-23,69,19
2012-04-30,71,19
2012-05-07,73,19
2012-05-14,77,19
2012-05-21,78,19
2012-05-28,82,20
2012-06-04,85,23
2012-06-11,96,24
2012-06-18,101,24
2012-06-25,110,24
2012-07-02,116,25
2012-07-09,121,25
2012-07-16,123,25
2012-07-23,131,32
2012-07-30,132,42
2012-08-06,138,43
2012-08-13,142,43
2012-08-20,145,43
2012-08-27,148,43
2012-09-03,151,44
2012-09-10,153,59
2012-09-17,160,67
2012-09-24,179,93
2012-10-01,181,97
2012-10-08,200,114
2012-10-15,202,120
2012-10-22,205,123
2012-10-29,212,124
2012-11-05,217,130
2012-11-12,228,138
2012-11-19,231,145
2012-11-26,232,147
2012-12-03,236,149
2012-12-10,239,150
2012-12-17,241,150
2012-12-24,241,152
2012-12-31,241,153
2013-01-07,245,155
2013-01-14,249,157
2013-01-21,252,159
2013-01-28,257,165
2013-02-04,264,168
2013-02-11,311,171
2013-02-18,316,177
2013-02-25,319,221
2013-03-04,322,223
2013-03-11,323,225
2013-03-18,327,228
2013-03-25,330,230
2013-04-01,336,230
2013-04-08,340,230
2013-04-15,345,233
2013-04-22,347,234
2013-04-29,348,235
2013-05-06,350,236
2013-05-13,360,245
2013-05-20,362,248
2013-05-27,377,262
2013-06-03,383,268
2013-06-10,385,270
2013-06-17,392,274
2013-06-24,394,277
2013-07-01,399,280
2013-07-08,404,284
2013-07-15,417,305
2013-07-22,418,311
2013-07-29,428,316
2013-08-05,436,321
2013-08-12,443,326
2013-08-19,450,328
2013-08-26,495,337
2013-09-02,508,363
2013-09-09,513,379
2013-09-16,518,394
2013-09-23,519,400
2013-09-30,524,403
2013-10-07,530,412
2013-10-14,532,420
2013-10-21,536,421
2013-10-28,542,428
2013-11-04,545,435
2013-11-11,548,438
2013-11-18,550,440
2013-11-25,553,444
2013-12-02,555,451
2013-12-09,556,454
2013-12-16,558,456
2013-12-23,559,459
2013-12-30,563,461
2014-01-06,565,462
2014-01-13,570,463
2014-01-20,572,468
2014-01-27,574,476
2014-02-03,576,481
2014-02-10,582,481
2014-02-17,598,483
2014-02-24,603,491
2014-03-03,608,492
2014-03-10,611,502
2014-03-17,616,508
2014-03-24,622,509
2014-03-31,635,524
2014-04-07,644,527
2014-04-14,653,529
2014-04-21,657,533
2014-04-28,659,534
2014-05-05,661,534
2014-05-12,666,537
2014-05-19,669,539
2014-05-26,671,540
2014-06-02,678,540
2014-06-09,682,542
2014-06-16,688,548
2014-06-23,697,550
2014-06-30,705,554
2014-07-07,709,556
2014-07-14,716,559
2014-07-21,720,564
2014-07-28,724,567
2014-08-04,728,571
2014-08-11,731,571
2014-08-18,737,574
2014-08-25,739,577
2014-09-01,739,578
2014-09-08,755,580
2014-09-15,767,589
2014-09-22,772,598
2014-09-29,774,598
2014-10-06,782,602
2014-10-13,785,605
2014-10-20,788,609
2014-10-27,796,613
2014-11-03,800,614
2014-11-10,802,616
2014-11-17,805,616
2014-11-24,807,617
2014-12-01,816,619
2014-12-08,821,620
2014-12-15,825,621
2014-12-22,831,621
2014-12-29,838,630
2015-01-05,846,636
2015-01-12,847,642
2015-01-19,852,642
2015-01-26,856,644
2015-02-02,857,644
2015-02-09,858,646
2015-02-16,859,647
2015-02-23,863,648
2015-03-02,866,651
2015-03-09,877,657
2015-03-16,884,661
2015-03-23,888,665
2015-03-30,897,669
2015-04-06,903,673
2015-04-13,908,674
2015-04-20,919,683
2015-04-27,924,689
2015-05-04,926,689
2015-05-11,933,690
2015-05-18,936,691
2015-05-25,939,691
2015-06-01,945,695
2015-06-08,952,698
2015-06-15,956,699
2015-06-22,963,700
2015-06-29,965,704
2015-07-06,971,710
2015-07-13,976,710
2015-07-20,985,715
2015-07-27,992,718
2015-08-03,996,723
2015-08-10,1002,724
2015-08-17,1017,731
2015-08-24,1021,731
2015-08-31,1032,734
2015-09-07,1066,752
2015-09-14,1074,754
2015-09-21,1078,757
2015-09-28,1083,761
2015-10-05,1091,761
2015-10-12,1096,764
2015-10-19,1100,766
2015-10-26,1108,780
2015-11-02,1111,782
2015-11-09,1117,787
2015-11-16,1126,794
2015-11-23,1136,802
2015-11-30,1139,810
2015-12-07,1146,818
2015-12-14,1155,825
2015-12-21,1156,827
2015-12-28,1161,835
2016-01-04,1169,840
2016-01-11,1172,841
2016-01-18,1172,844
2016-01-25,1173,844
2016-02-01,1175,846
2016-02-08,1185,858
2016-02-15,1196,867
2016-02-22,1197,870
2016-02-29,1203,876
2016-03-07,1206,879
2016-03-14,1212,881
2016-03-21,1228,892
2016-03-28,1241,899
2016-04-04,1247,904
2016-04-11,1268,917
2016-04-18,1271,922
2016-04-25,1274,922
2016-05-02,1280,926
2016-05-09,1286,928
2016-05-16,1293,930
2016-05-23,1297,931
