week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,0,0
2010-03-15,0,0
2010-03-22,0,0
2010-03-29,0,0
2010-04-05,0,0
2010-04-12,0,0
2010-04-19,0,0
2010-04-26,0,0
2010-05-03,0,0
2010-05-10,0,0
2010-05-17,0,0
2010-05-24,1,0
2010-05-31,1,0
2010-06-07,1,0
2010-06-14,1,0
2010-06-21,1,0
2010-06-28,1,0
2010-07-05,1,0
2010-07-12,1,0
2010-07-19,1,0
2010-07-26,1,0
2010-08-02,1,0
2010-08-09,1,0
2010-08-16,1,0
2010-08-23,1,0
2010-08-30,1,0
2010-09-06,1,0
2010-09-13,1,0
2010-09-20,3,0
2010-09-27,3,0
2010-10-04,3,0
2010-10-11,3,0
2010-10-18,3,0
2010-10-25,3,0
2010-11-01,4,0
2010-11-08,4,0
2010-11-15,5,0
2010-11-22,5,0
2010-11-29,8,2
2010-12-06,9,2
2010-12-13,10,2
2010-12-20,10,2
2010-12-27,11,3
2011-01-03,11,3
2011-01-10,12,3
2011-01-17,12,3
2011-01-24,19,5
2011-01-31,20,6
2011-02-07,21,7
2011-02-14,21,7
2011-02-21,21,8
2011-02-28,21,9
2011-03-07,24,9
2011-03-14,24,9
2011-03-21,26,10
2011-03-28,26,10
2011-04-04,26,13
2011-04-11,27,13
2011-04-18,29,13
2011-04-25,29,13
2011-05-02,29,14
2011-05-09,29,15
2011-05-16,29,15
2011-05-23,31,15
2011-05-30,36,15
2011-06-06,36,15
2011-06-13,37,15
2011-06-20,38,15
2011-06-27,39,17
2011-07-04,39,17
2011-07-11,39,17
2011-07-18,40,17
2011-07-25,40,17
2011-08-01,40,17
2011-08-08,40,17
2011-08-15,41,17
2011-08-22,41,17
2011-08-29,42,18
2011-09-05,43,18
2011-09-12,47,19
2011-09-19,47,19
2011-09-26,47,20
2011-10-03,47,21
2011-10-10,49,21
2011-10-17,53,21
2011-10-24,55,21
2011-10-31,55,21
2011-11-07,56,21
2011-11-14,56,21
2011-11-21,56,21
2011-11-28,57,21
2011-12-05,59,21
2011-12-12,61,21
2011-12-19,61,21
2011-12-26,62,21
2012-01-02,62,22
2012-01-09,63,23
2012-01-16,63,23
2012-01-23,63,23
2012-01-30,63,23
2012-02-06,65,23
2012-02-13,66,24
2012-02-20,66,24
2012-02-27,67,24
2012-03-05,70,24
2012-03-12,72,25
2012-03-19,74,25
2012-03-26,75,25
2012-04-02,76,26
2012-04-09,80,26
2012-04-16,81,26
2012-04-23,81,26
2012-04-30,81,26
2012-05-07,85,26
2012-05-14,88,26
2012-05-21,88,26
2012-05-28,91,26
2012-06-04,92,26
2012-06-11,94,26
2012-06-18,96,26
2012-06-25,96,26
2012-07-02,98,26
2012-07-09,100,26
2012-07-16,103,28
2012-07-23,106,30
2012-07-30,111,36
2012-08-06,116,37
2012-08-13,117,37
2012-08-20,124,37
2012-08-27,129,37
2012-09-03,135,37
2012-09-10,137,66
2012-09-17,146,75
2012-09-24,166,92
2012-10-01,175,102
2012-10-08,177,102
2012-10-15,185,102
2012-10-22,198,116
2012-10-29,200,116
2012-11-05,204,120
2012-11-12,209,124
2012-11-19,213,127
2012-11-26,216,136
2012-12-03,222,138
2012-12-10,229,143
2012-12-17,236,147
2012-12-24,236,149
2012-12-31,248,162
2013-01-07,252,166
2013-01-14,256,169
2013-01-21,256,172
2013-01-28,262,175
2013-02-04,265,178
2013-02-11,376,182
2013-02-18,376,183
2013-02-25,384,293
2013-03-04,384,295
2013-03-11,389,296
2013-03-18,391,299
2013-03-25,400,299
2013-04-01,400,303
2013-04-08,402,308
2013-04-15,413,311
2013-04-22,421,315
2013-04-29,428,316
2013-05-06,432,318
2013-05-13,446,326
2013-05-20,449,331
2013-05-27,452,335
2013-06-03,464,344
2013-06-10,469,346
2013-06-17,476,352
2013-06-24,484,354
2013-07-01,487,357
2013-07-08,492,360
2013-07-15,500,368
2013-07-22,508,376
2013-07-29,514,383
2013-08-05,529,396
2013-08-12,536,410
2013-08-19,538,411
2013-08-26,545,416
2013-09-02,549,423
2013-09-09,555,428
2013-09-16,563,430
2013-09-23,571,439
2013-09-30,573,442
2013-10-07,578,445
2013-10-14,583,450
2013-10-21,590,461
2013-10-28,596,466
2013-11-04,597,472
2013-11-11,603,475
2013-11-18,606,484
2013-11-25,608,488
2013-12-02,611,489
2013-12-09,612,494
2013-12-16,622,498
2013-12-23,628,509
2013-12-30,630,512
2014-01-06,638,520
2014-01-13,643,524
2014-01-20,649,529
2014-01-27,652,532
2014-02-03,657,534
2014-02-10,669,534
2014-02-17,676,534
2014-02-24,679,539
2014-03-03,684,546
2014-03-10,684,547
2014-03-17,689,548
2014-03-24,698,551
2014-03-31,701,557
2014-04-07,707,559
2014-04-14,714,561
2014-04-21,718,563
2014-04-28,723,563
2014-05-05,730,565
2014-05-12,731,566
2014-05-19,736,568
2014-05-26,738,568
2014-06-02,741,569
2014-06-09,750,571
2014-06-16,754,573
2014-06-23,763,578
2014-06-30,768,579
2014-07-07,778,581
2014-07-14,787,581
2014-07-21,801,595
2014-07-28,807,598
2014-08-04,816,601
2014-08-11,820,603
2014-08-18,828,604
2014-08-25,831,608
2014-09-01,833,612
2014-09-08,834,613
2014-09-15,839,615
2014-09-22,843,616
2014-09-29,849,617
2014-10-06,855,620
2014-10-13,858,623
2014-10-20,884,630
2014-10-27,904,649
2014-11-03,907,655
2014-11-10,909,655
2014-11-17,914,660
2014-11-24,918,662
2014-12-01,924,668
2014-12-08,925,669
2014-12-15,926,670
2014-12-22,927,670
2014-12-29,933,673
2015-01-05,936,678
2015-01-12,938,679
2015-01-19,943,682
2015-01-26,946,683
2015-02-02,950,687
2015-02-09,954,688
2015-02-16,962,698
2015-02-23,964,701
2015-03-02,972,702
2015-03-09,987,704
2015-03-16,992,710
2015-03-23,1002,724
2015-03-30,1002,725
2015-04-06,1010,727
2015-04-13,1016,730
2015-04-20,1018,733
2015-04-27,1024,736
2015-05-04,1027,739
2015-05-11,1034,747
2015-05-18,1038,748
2015-05-25,1040,751
2015-06-01,1046,754
2015-06-08,1050,755
2015-06-15,1053,756
2015-06-22,1063,756
2015-06-29,1065,757
2015-07-06,1070,760
2015-07-13,1074,765
2015-07-20,1079,767
2015-07-27,1082,768
2015-08-03,1090,772
2015-08-10,1095,773
2015-08-17,1105,779
2015-08-24,1120,785
2015-08-31,1122,788
2015-09-07,1132,789
2015-09-14,1143,791
2015-09-21,1146,794
2015-09-28,1156,801
2015-10-05,1166,817
2015-10-12,1172,819
2015-10-19,1176,819
2015-10-26,1178,830
2015-11-02,1187,841
2015-11-09,1203,843
2015-11-16,1207,851
2015-11-23,1211,859
2015-11-30,1219,868
2015-12-07,1224,878
2015-12-14,1225,879
2015-12-21,1229,882
2015-12-28,1238,887
2016-01-04,1238,894
2016-01-11,1241,897
2016-01-18,1242,898
2016-01-25,1243,898
2016-02-01,1247,899
2016-02-08,1256,909
2016-02-15,1257,945
2016-02-22,1264,955
2016-02-29,1267,958
2016-03-07,1277,961
2016-03-14,1284,966
2016-03-21,1293,973
2016-03-28,1298,976
2016-04-04,1301,977
2016-04-11,1306,983
2016-04-18,1312,987
2016-04-25,1315,990
2016-05-02,1316,992
2016-05-09,1327,993
2016-05-16,1333,997
2016-05-23,1341,1000
