week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,0,0
2010-03-15,0,0
2010-03-22,0,0
2010-03-29,0,0
2010-04-05,0,0
2010-04-12,0,0
2010-04-19,0,0
2010-04-26,0,0
2010-05-03,0,0
2010-05-10,0,0
2010-05-17,0,0
2010-05-24,0,0
2010-05-31,0,0
2010-06-07,0,0
2010-06-14,0,0
2010-06-21,0,0
2010-06-28,0,0
2010-07-05,0,0
2010-07-12,0,0
2010-07-19,0,0
2010-07-26,0,0
2010-08-02,0,0
2010-08-09,0,0
2010-08-16,0,0
2010-08-23,0,0
2010-08-30,0,0
2010-09-06,0,0
2010-09-13,0,0
2010-09-20,0,0
2010-09-27,0,0
2010-10-04,0,0
2010-10-11,0,0
2010-10-18,0,0
2010-10-25,0,0
2010-11-01,1,0
2010-11-08,2,0
2010-11-15,3,0
2010-11-22,3,0
2010-11-29,4,1
2010-12-06,4,1
2010-12-13,4,1
2010-12-20,4,1
2010-12-27,4,1
2011-01-03,4,1
2011-01-10,5,1
2011-01-17,7,1
2011-01-24,8,1
2011-01-31,8,1
2011-02-07,8,1
2011-02-14,9,2
2011-02-21,9,2
2011-02-28,10,3
2011-03-07,10,3
2011-03-14,10,3
2011-03-21,10,3
2011-03-28,11,3
2011-04-04,12,3
2011-04-11,12,4
2011-04-18,12,4
2011-04-25,12,4
2011-05-02,12,4
2011-05-09,12,5
2011-05-16,12,5
2011-05-23,12,5
2011-05-30,12,5
2011-06-06,12,5
2011-06-13,12,5
2011-06-20,12,5
2011-06-27,12,5
2011-07-04,12,5
2011-07-11,12,5
2011-07-18,12,5
2011-07-25,12,5
2011-08-01,12,5
2011-08-08,12,5
2011-08-15,12,5
2011-08-22,12,5
2011-08-29,12,5
2011-09-05,12,5
2011-09-12,12,5
2011-09-19,12,5
2011-09-26,13,6
2011-10-03,13,6
2011-10-10,13,6
2011-10-17,13,6
2011-10-24,13,6
2011-10-31,13,6
2011-11-07,13,6
2011-11-14,13,6
2011-11-21,13,7
2011-11-28,14,7
2011-12-05,14,7
2011-12-12,14,7
2011-12-19,14,7
2011-12-26,14,7
2012-01-02,14,7
2012-01-09,14,7
2012-01-16,14,7
2012-01-23,14,7
2012-01-30,14,7
2012-02-06,14,7
2012-02-13,14,7
2012-02-20,14,7
2012-02-27,14,7
2012-03-05,14,7
2012-03-12,15,8
2012-03-19,15,8
2012-03-26,15,8
2012-04-02,15,8
2012-04-09,15,8
2012-04-16,15,8
2012-04-23,15,8
2012-04-30,15,8
2012-05-07,15,8
2012-05-14,15,8
2012-05-21,15,8
2012-05-28,15,8
2012-06-04,15,8
2012-06-11,15,8
2012-06-18,15,8
2012-06-25,15,8
2012-07-02,15,8
2012-07-09,15,8
2012-07-16,15,9
2012-07-23,16,9
2012-07-30,16,9
2012-08-06,16,9
2012-08-13,16,9
2012-08-20,16,9
2012-08-27,16,9
2012-09-03,16,9
2012-09-10,16,9
2012-09-17,16,9
2012-09-24,17,9
2012-10-01,17,9
2012-10-08,17,9
2012-10-15,17,9
2012-10-22,17,9
2012-10-29,17,9
2012-11-05,17,9
2012-11-12,17,9
2012-11-19,17,9
2012-11-26,17,9
2012-12-03,17,9
2012-12-10,17,10
2012-12-17,17,10
2012-12-24,17,10
2012-12-31,18,10
2013-01-07,18,10
2013-01-14,18,10
2013-01-21,18,10
2013-01-28,18,10
2013-02-04,18,10
2013-02-11,18,10
2013-02-18,18,10
2013-02-25,18,10
2013-03-04,18,10
2013-03-11,18,10
2013-03-18,18,10
2013-03-25,20,10
2013-04-01,21,10
2013-04-08,21,10
2013-04-15,22,10
2013-04-22,22,10
2013-04-29,23,10
2013-05-06,24,10
2013-05-13,24,11
2013-05-20,24,11
2013-05-27,24,11
2013-06-03,24,11
2013-06-10,24,11
2013-06-17,24,12
2013-06-24,24,12
2013-07-01,24,12
2013-07-08,24,12
2013-07-15,24,13
2013-07-22,24,15
2013-07-29,24,15
2013-08-05,25,15
2013-08-12,25,15
2013-08-19,25,15
2013-08-26,25,15
2013-09-02,25,16
2013-09-09,26,16
2013-09-16,26,16
2013-09-23,26,17
2013-09-30,26,17
2013-10-07,26,17
2013-10-14,26,17
2013-10-21,26,17
2013-10-28,26,17
2013-11-04,26,17
2013-11-11,26,17
2013-11-18,26,17
2013-11-25,27,17
2013-12-02,27,17
2013-12-09,27,17
2013-12-16,27,17
2013-12-23,27,17
2013-12-30,27,17
2014-01-06,27,17
2014-01-13,27,17
2014-01-20,27,17
2014-01-27,27,17
2014-02-03,27,17
2014-02-10,30,18
2014-02-17,32,18
2014-02-24,32,18
2014-03-03,32,18
2014-03-10,32,18
2014-03-17,32,18
2014-03-24,32,18
2014-03-31,33,18
2014-04-07,33,18
2014-04-14,33,18
2014-04-21,34,18
2014-04-28,34,18
2014-05-05,34,18
2014-05-12,35,19
2014-05-19,35,19
2014-05-26,35,19
2014-06-02,35,19
2014-06-09,35,19
2014-06-16,36,19
2014-06-23,36,19
2014-06-30,36,19
2014-07-07,37,19
2014-07-14,38,19
2014-07-21,38,19
2014-07-28,38,19
2014-08-04,38,19
2014-08-11,38,19
2014-08-18,38,19
2014-08-25,38,19
2014-09-01,39,19
2014-09-08,39,19
2014-09-15,39,19
2014-09-22,39,19
2014-09-29,39,19
2014-10-06,41,19
2014-10-13,41,19
2014-10-20,41,19
2014-10-27,41,19
2014-11-03,41,19
2014-11-10,41,19
2014-11-17,41,19
2014-11-24,41,19
2014-12-01,41,19
2014-12-08,41,19
2014-12-15,41,19
2014-12-22,41,19
2014-12-29,41,19
2015-01-05,41,19
2015-01-12,41,19
2015-01-19,42,19
2015-01-26,43,19
2015-02-02,43,19
2015-02-09,43,19
2015-02-16,43,19
2015-02-23,43,19
2015-03-02,43,19
2015-03-09,43,19
2015-03-16,43,19
2015-03-23,43,19
2015-03-30,43,19
2015-04-06,43,19
2015-04-13,44,19
2015-04-20,45,19
2015-04-27,45,19
2015-05-04,46,19
2015-05-11,47,19
2015-05-18,47,19
2015-05-25,47,19
2015-06-01,47,19
2015-06-08,47,20
2015-06-15,47,20
2015-06-22,48,20
2015-06-29,48,20
2015-07-06,48,20
2015-07-13,49,20
2015-07-20,50,20
2015-07-27,50,20
2015-08-03,50,21
2015-08-10,50,21
2015-08-17,50,21
2015-08-24,51,21
2015-08-31,51,21
2015-09-07,52,21
2015-09-14,52,21
2015-09-21,52,21
2015-09-28,52,21
2015-10-05,52,21
2015-10-12,52,21
2015-10-19,52,21
2015-10-26,52,21
2015-11-02,52,21
2015-11-09,52,21
2015-11-16,52,21
2015-11-23,52,21
2015-11-30,52,22
2015-12-07,52,22
2015-12-14,52,22
2015-12-21,52,22
2015-12-28,52,23
2016-01-04,52,24
2016-01-11,52,24
2016-01-18,52,24
2016-01-25,52,24
2016-02-01,54,24
2016-02-08,54,24
2016-02-15,54,24
2016-02-22,54,24
2016-02-29,55,24
2016-03-07,56,24
2016-03-14,57,24
2016-03-21,57,24
2016-03-28,57,24
2016-04-04,58,24
2016-04-11,58,24
2016-04-18,58,24
2016-04-25,60,24
2016-05-02,60,24
2016-05-09,60,24
2016-05-16,60,24
2016-05-23,60,24
