week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,0,0
2010-03-15,0,0
2010-03-22,0,0
2010-03-29,0,0
2010-04-05,0,0
2010-04-12,0,0
2010-04-19,0,0
2010-04-26,0,0
2010-05-03,0,0
2010-05-10,0,0
2010-05-17,0,0
2010-05-24,0,0
2010-05-31,0,0
2010-06-07,0,0
2010-06-14,1,0
2010-06-21,1,0
2010-06-28,1,0
2010-07-05,2,0
2010-07-12,3,0
2010-07-19,3,0
2010-07-26,3,0
2010-08-02,3,0
2010-08-09,4,0
2010-08-16,4,0
2010-08-23,4,0
2010-08-30,4,0
2010-09-06,4,0
2010-09-13,4,0
2010-09-20,4,0
2010-09-27,5,0
2010-10-04,5,0
2010-10-11,5,0
2010-10-18,6,0
2010-10-25,7,0
2010-11-01,7,0
2010-11-08,9,0
2010-11-15,11,2
2010-11-22,11,2
2010-11-29,11,2
2010-12-06,12,2
2010-12-13,14,2
2010-12-20,17,2
2010-12-27,21,4
2011-01-03,24,6
2011-01-10,28,7
2011-01-17,29,7
2011-01-24,33,7
2011-01-31,40,8
2011-02-07,43,10
2011-02-14,44,10
2011-02-21,45,13
2011-02-28,46,14
2011-03-07,47,16
2011-03-14,48,17
2011-03-21,48,19
2011-03-28,48,19
2011-04-04,49,19
2011-04-11,51,19
2011-04-18,53,20
2011-04-25,55,20
2011-05-02,56,22
2011-05-09,57,22
2011-05-16,57,23
2011-05-23,62,24
2011-05-30,65,27
2011-06-06,65,28
2011-06-13,66,29
2011-06-20,67,30
2011-06-27,68,31
2011-07-04,69,31
2011-07-11,69,33
2011-07-18,69,34
2011-07-25,70,36
2011-08-01,71,37
2011-08-08,72,37
2011-08-15,74,37
2011-08-22,75,37
2011-08-29,80,40
2011-09-05,85,41
2011-09-12,86,44
2011-09-19,86,46
2011-09-26,88,46
2011-10-03,92,46
2011-10-10,93,46
2011-10-17,96,48
2011-10-24,101,49
2011-10-31,103,51
2011-11-07,104,52
2011-11-14,106,52
2011-11-21,108,52
2011-11-28,108,53
2011-12-05,110,53
2011-12-12,111,54
2011-12-19,113,54
2011-12-26,113,55
2012-01-02,114,57
2012-01-09,114,57
2012-01-16,114,59
2012-01-23,116,60
2012-01-30,116,60
2012-02-06,116,60
2012-02-13,116,60
2012-02-20,116,60
2012-02-27,117,60
2012-03-05,117,61
2012-03-12,117,61
2012-03-19,123,61
2012-03-26,125,62
2012-04-02,129,62
2012-04-09,130,63
2012-04-16,130,64
2012-04-23,131,65
2012-04-30,132,65
2012-05-07,132,65
2012-05-14,138,67
2012-05-21,142,67
2012-05-28,146,67
2012-06-04,151,68
2012-06-11,156,68
2012-06-18,160,69
2012-06-25,166,69
2012-07-02,166,69
2012-07-09,174,69
2012-07-16,176,76
2012-07-23,179,85
2012-07-30,187,92
2012-08-06,193,93
2012-08-13,198,96
2012-08-20,207,97
2012-08-27,209,97
2012-09-03,213,98
2012-09-10,213,117
2012-09-17,217,121
2012-09-24,225,130
2012-10-01,233,131
2012-10-08,235,135
2012-10-15,239,138
2012-10-22,241,139
2012-10-29,246,139
2012-11-05,248,142
2012-11-12,253,148
2012-11-19,254,150
2012-11-26,261,157
2012-12-03,266,161
2012-12-10,277,171
2012-12-17,281,174
2012-12-24,284,174
2012-12-31,287,180
2013-01-07,291,186
2013-01-14,294,193
2013-01-21,297,199
2013-01-28,301,200
2013-02-04,307,207
2013-02-11,379,210
2013-02-18,380,210
2013-02-25,383,279
2013-03-04,390,281
2013-03-11,395,284
2013-03-18,406,287
2013-03-25,411,291
2013-04-01,415,292
2013-04-08,421,297
2013-04-15,429,304
2013-04-22,434,308
2013-04-29,442,314
2013-05-06,447,318
2013-05-13,450,319
2013-05-20,453,323
2013-05-27,466,324
2013-06-03,473,326
2013-06-10,486,342
2013-06-17,495,347
2013-06-24,508,350
2013-07-01,518,363
2013-07-08,526,381
2013-07-15,539,401
2013-07-22,549,419
2013-07-29,563,426
2013-08-05,570,434
2013-08-12,583,442
2013-08-19,599,445
2013-08-26,605,449
2013-09-02,608,460
2013-09-09,615,468
2013-09-16,624,470
2013-09-23,631,475
2013-09-30,635,480
2013-10-07,645,484
2013-10-14,651,491
2013-10-21,655,494
2013-10-28,657,499
2013-11-04,663,518
2013-11-11,667,530
2013-11-18,669,541
2013-11-25,670,545
2013-12-02,674,556
2013-12-09,680,559
2013-12-16,683,560
2013-12-23,689,561
2013-12-30,694,563
2014-01-06,701,574
2014-01-13,707,580
2014-01-20,712,581
2014-01-27,720,587
2014-02-03,744,592
2014-02-10,762,595
2014-02-17,780,598
2014-02-24,791,607
2014-03-03,798,614
2014-03-10,801,617
2014-03-17,806,624
2014-03-24,816,628
2014-03-31,827,640
2014-04-07,843,641
2014-04-14,854,645
2014-04-21,872,652
2014-04-28,877,655
2014-05-05,880,656
2014-05-12,888,663
2014-05-19,895,667
2014-05-26,904,671
2014-06-02,907,677
2014-06-09,923,682
2014-06-16,924,685
2014-06-23,929,693
2014-06-30,932,695
2014-07-07,942,700
2014-07-14,958,701
2014-07-21,964,714
2014-07-28,973,717
2014-08-04,978,724
2014-08-11,981,726
2014-08-18,993,733
2014-08-25,1002,748
2014-09-01,1010,754
2014-09-08,1013,757
2014-09-15,1013,760
2014-09-22,1017,764
2014-09-29,1032,769
2014-10-06,1038,771
2014-10-13,1048,773
2014-10-20,1060,784
2014-10-27,1068,788
2014-11-03,1073,790
2014-11-10,1076,790
2014-11-17,1080,796
2014-11-24,1088,805
2014-12-01,1096,809
2014-12-08,1102,811
2014-12-15,1107,812
2014-12-22,1111,814
2014-12-29,1118,823
2015-01-05,1123,826
2015-01-12,1128,830
2015-01-19,1130,833
2015-01-26,1133,836
2015-02-02,1135,836
2015-02-09,1139,838
2015-02-16,1140,842
2015-02-23,1140,844
2015-03-02,1149,845
2015-03-09,1175,848
2015-03-16,1181,856
2015-03-23,1194,867
2015-03-30,1201,877
2015-04-06,1206,878
2015-04-13,1212,886
2015-04-20,1223,889
2015-04-27,1230,890
2015-05-04,1249,895
2015-05-11,1257,899
2015-05-18,1262,900
2015-05-25,1265,905
2015-06-01,1269,906
2015-06-08,1271,909
2015-06-15,1275,912
2015-06-22,1283,913
2015-06-29,1285,916
2015-07-06,1294,917
2015-07-13,1307,921
2015-07-20,1314,923
2015-07-27,1319,923
2015-08-03,1321,928
2015-08-10,1327,931
2015-08-17,1333,934
2015-08-24,1337,938
2015-08-31,1344,941
2015-09-07,1362,943
2015-09-14,1365,945
2015-09-21,1367,951
2015-09-28,1368,953
2015-10-05,1371,955
2015-10-12,1379,956
2015-10-19,1385,962
2015-10-26,1391,982
2015-11-02,1396,984
2015-11-09,1401,990
2015-11-16,1402,993
2015-11-23,1406,997
2015-11-30,1414,1000
2015-12-07,1417,1005
2015-12-14,1422,1007
2015-12-21,1426,1009
2015-12-28,1435,1018
2016-01-04,1439,1020
2016-01-11,1448,1027
2016-01-18,1459,1031
2016-01-25,1461,1031
2016-02-01,1469,1035
2016-02-08,1471,1039
2016-02-15,1484,1132
2016-02-22,1494,1158
2016-02-29,1499,1161
2016-03-07,1502,1165
2016-03-14,1505,1166
2016-03-21,1508,1169
2016-03-28,1515,1174
2016-04-04,1517,1176
2016-04-11,1524,1178
2016-04-18,1532,1180
2016-04-25,1537,1180
2016-05-02,1544,1194
2016-05-09,1553,1194
2016-05-16,1565,1201
2016-05-23,1570,1204
