week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,0,0
2010-03-15,0,0
2010-03-22,0,0
2010-03-29,0,0
2010-04-05,0,0
2010-04-12,0,0
2010-04-19,0,0
2010-04-26,0,0
2010-05-03,0,0
2010-05-10,1,0
2010-05-17,1,0
2010-05-24,2,0
2010-05-31,3,0
2010-06-07,4,0
2010-06-14,5,0
2010-06-21,6,0
2010-06-28,8,0
2010-07-05,9,1
2010-07-12,10,1
2010-07-19,11,1
2010-07-26,11,1
2010-08-02,12,1
2010-08-09,12,1
2010-08-16,12,1
2010-08-23,12,1
2010-08-30,12,1
2010-09-06,12,1
2010-09-13,12,1
2010-09-20,12,1
2010-09-27,12,1
2010-10-04,13,1
2010-10-11,13,1
2010-10-18,13,1
2010-10-25,13,1
2010-11-01,13,1
2010-11-08,14,1
2010-11-15,16,1
2010-11-22,16,1
2010-11-29,17,1
2010-12-06,17,1
2010-12-13,22,4
2010-12-20,22,4
2010-12-27,22,5
2011-01-03,22,5
2011-01-10,24,5
2011-01-17,26,5
2011-01-24,28,5
2011-01-31,30,5
2011-02-07,33,5
2011-02-14,33,7
2011-02-21,34,9
2011-02-28,36,9
2011-03-07,37,10
2011-03-14,37,11
2011-03-21,37,14
2011-03-28,37,14
2011-04-04,39,15
2011-04-11,40,16
2011-04-18,40,17
2011-04-25,43,18
2011-05-02,44,18
2011-05-09,45,18
2011-05-16,46,18
2011-05-23,48,18
2011-05-30,51,18
2011-06-06,52,20
2011-06-13,53,20
2011-06-20,53,20
2011-06-27,53,23
2011-07-04,54,23
2011-07-11,56,23
2011-07-18,57,23
2011-07-25,59,25
2011-08-01,59,26
2011-08-08,62,26
2011-08-15,62,26
2011-08-22,63,26
2011-08-29,67,28
2011-09-05,68,30
2011-09-12,69,30
2011-09-19,69,30
2011-09-26,70,31
2011-10-03,71,32
2011-10-10,74,32
2011-10-17,76,33
2011-10-24,82,33
2011-10-31,83,33
2011-11-07,83,33
2011-11-14,84,35
2011-11-21,84,35
2011-11-28,86,35
2011-12-05,86,37
2011-12-12,89,38
2011-12-19,89,38
2011-12-26,89,39
2012-01-02,90,39
2012-01-09,91,39
2012-01-16,93,40
2012-01-23,94,41
2012-01-30,97,42
2012-02-06,97,42
2012-02-13,97,43
2012-02-20,99,43
2012-02-27,100,43
2012-03-05,101,43
2012-03-12,102,43
2012-03-19,102,43
2012-03-26,104,43
2012-04-02,105,43
2012-04-09,106,43
2012-04-16,107,43
2012-04-23,107,43
2012-04-30,107,43
2012-05-07,108,43
2012-05-14,111,43
2012-05-21,114,43
2012-05-28,118,43
2012-06-04,118,44
2012-06-11,123,44
2012-06-18,129,44
2012-06-25,130,44
2012-07-02,133,44
2012-07-09,151,44
2012-07-16,161,45
2012-07-23,171,47
2012-07-30,174,50
2012-08-06,179,50
2012-08-13,193,52
2012-08-20,196,52
2012-08-27,199,52
2012-09-03,204,53
2012-09-10,205,122
2012-09-17,212,129
2012-09-24,213,130
2012-10-01,218,134
2012-10-08,218,135
2012-10-15,227,145
2012-10-22,236,154
2012-10-29,236,154
2012-11-05,241,156
2012-11-12,250,164
2012-11-19,252,171
2012-11-26,258,176
2012-12-03,268,190
2012-12-10,272,191
2012-12-17,278,194
2012-12-24,280,198
2012-12-31,280,203
2013-01-07,293,215
2013-01-14,296,219
2013-01-21,302,220
2013-01-28,304,222
2013-02-04,307,223
2013-02-11,404,228
2013-02-18,405,228
2013-02-25,407,320
2013-03-04,409,320
2013-03-11,411,320
2013-03-18,412,320
2013-03-25,416,323
2013-04-01,419,326
2013-04-08,419,326
2013-04-15,423,330
2013-04-22,425,332
2013-04-29,429,332
2013-05-06,431,333
2013-05-13,434,337
2013-05-20,437,340
2013-05-27,448,347
2013-06-03,455,350
2013-06-10,460,351
2013-06-17,463,351
2013-06-24,468,355
2013-07-01,471,357
2013-07-08,472,359
2013-07-15,475,370
2013-07-22,478,376
2013-07-29,480,377
2013-08-05,487,380
2013-08-12,489,380
2013-08-19,492,383
2013-08-26,497,388
2013-09-02,503,397
2013-09-09,515,412
2013-09-16,520,416
2013-09-23,529,423
2013-09-30,532,429
2013-10-07,534,431
2013-10-14,545,437
2013-10-21,554,440
2013-10-28,555,441
2013-11-04,566,456
2013-11-11,568,458
2013-11-18,573,465
2013-11-25,574,466
2013-12-02,582,476
2013-12-09,584,485
2013-12-16,591,495
2013-12-23,592,505
2013-12-30,597,508
2014-01-06,602,510
2014-01-13,611,518
2014-01-20,620,526
2014-01-27,625,532
2014-02-03,630,535
2014-02-10,643,537
2014-02-17,653,542
2014-02-24,658,544
2014-03-03,659,549
2014-03-10,661,551
2014-03-17,665,558
2014-03-24,667,559
2014-03-31,674,569
2014-04-07,684,573
2014-04-14,688,574
2014-04-21,695,575
2014-04-28,700,579
2014-05-05,702,583
2014-05-12,704,590
2014-05-19,706,591
2014-05-26,710,593
2014-06-02,714,593
2014-06-09,718,594
2014-06-16,720,599
2014-06-23,726,603
2014-06-30,729,605
2014-07-07,736,607
2014-07-14,746,609
2014-07-21,755,615
2014-07-28,761,617
2014-08-04,767,624
2014-08-11,772,624
2014-08-18,777,629
2014-08-25,785,633
2014-09-01,791,634
2014-09-08,800,637
2014-09-15,809,639
2014-09-22,825,640
2014-09-29,830,640
2014-10-06,838,640
2014-10-13,851,644
2014-10-20,854,656
2014-10-27,906,659
2014-11-03,908,670
2014-11-10,909,682
2014-11-17,911,689
2014-11-24,915,693
2014-12-01,918,693
2014-12-08,922,693
2014-12-15,925,695
2014-12-22,927,695
2014-12-29,927,697
2015-01-05,934,700
2015-01-12,939,701
2015-01-19,942,702
2015-01-26,946,704
2015-02-02,948,705
2015-02-09,951,705
2015-02-16,954,709
2015-02-23,958,712
2015-03-02,962,712
2015-03-09,981,715
2015-03-16,991,723
2015-03-23,995,732
2015-03-30,1009,737
2015-04-06,1012,740
2015-04-13,1017,747
2015-04-20,1020,750
2015-04-27,1030,752
2015-05-04,1032,758
2015-05-11,1037,759
2015-05-18,1039,759
2015-05-25,1042,762
2015-06-01,1043,766
2015-06-08,1047,768
2015-06-15,1060,769
2015-06-22,1068,769
2015-06-29,1074,771
2015-07-06,1080,776
2015-07-13,1089,778
2015-07-20,1099,781
2015-07-27,1115,785
2015-08-03,1117,785
2015-08-10,1124,788
2015-08-17,1132,790
2015-08-24,1143,791
2015-08-31,1150,796
2015-09-07,1152,798
2015-09-14,1160,802
2015-09-21,1168,822
2015-09-28,1172,824
2015-10-05,1182,828
2015-10-12,1195,831
2015-10-19,1203,839
2015-10-26,1206,856
2015-11-02,1209,858
2015-11-09,1215,859
2015-11-16,1216,861
2015-11-23,1216,862
2015-11-30,1220,869
2015-12-07,1221,873
2015-12-14,1227,874
2015-12-21,1227,879
2015-12-28,1233,884
2016-01-04,1245,897
2016-01-11,1247,899
2016-01-18,1248,900
2016-01-25,1248,900
2016-02-01,1250,904
2016-02-08,1253,908
2016-02-15,1255,911
2016-02-22,1257,912
2016-02-29,1263,914
2016-03-07,1266,917
2016-03-14,1273,918
2016-03-21,1278,925
2016-03-28,1287,929
2016-04-04,1295,946
2016-04-11,1304,954
2016-04-18,1307,959
2016-04-25,1310,960
2016-05-02,1320,963
2016-05-09,1326,964
2016-05-16,1331,966
2016-05-23,1344,968
