week,opened,closed
2009-12-28,0,0
2010-01-04,1,0
2010-01-11,1,0
2010-01-18,2,0
2010-01-25,2,0
2010-02-01,2,0
2010-02-08,2,0
2010-02-15,2,0
2010-02-22,2,0
2010-03-01,3,0
2010-03-08,3,0
2010-03-15,3,0
2010-03-22,3,0
2010-03-29,3,0
2010-04-05,3,0
2010-04-12,3,0
2010-04-19,3,0
2010-04-26,3,0
2010-05-03,3,0
2010-05-10,3,0
2010-05-17,3,0
2010-05-24,4,0
2010-05-31,5,0
2010-06-07,5,0
2010-06-14,5,0
2010-06-21,5,0
2010-06-28,5,0
2010-07-05,5,0
2010-07-12,6,0
2010-07-19,6,0
2010-07-26,6,0
2010-08-02,6,0
2010-08-09,7,0
2010-08-16,7,0
2010-08-23,7,0
2010-08-30,7,0
2010-09-06,7,0
2010-09-13,7,0
2010-09-20,7,0
2010-09-27,8,0
2010-10-04,8,0
2010-10-11,8,0
2010-10-18,10,0
2010-10-25,24,2
2010-11-01,40,3
2010-11-08,55,8
2010-11-15,70,16
2010-11-22,76,17
2010-11-29,88,18
2010-12-06,94,21
2010-12-13,113,25
2010-12-20,122,26
2010-12-27,144,32
2011-01-03,158,45
2011-01-10,211,54
2011-01-17,245,64
2011-01-24,332,80
2011-01-31,369,91
2011-02-07,400,99
2011-02-14,414,110
2011-02-21,426,132
2011-02-28,431,142
2011-03-07,452,161
2011-03-14,465,178
2011-03-21,479,192
2011-03-28,491,201
2011-04-04,509,212
2011-04-11,533,222
2011-04-18,544,232
2011-04-25,565,241
2011-05-02,579,249
2011-05-09,590,260
2011-05-16,606,264
2011-05-23,640,278
2011-05-30,667,293
2011-06-06,683,296
2011-06-13,707,305
2011-06-20,722,318
2011-06-27,735,329
2011-07-04,739,335
2011-07-11,748,343
2011-07-18,760,348
2011-07-25,765,358
2011-08-01,770,382
2011-08-08,783,392
2011-08-15,799,398
2011-08-22,837,409
2011-08-29,893,431
2011-09-05,922,449
2011-09-12,948,474
2011-09-19,969,487
2011-09-26,1000,506
2011-10-03,1015,520
2011-10-10,1029,527
2011-10-17,1040,535
2011-10-24,1063,556
2011-10-31,1077,570
2011-11-07,1091,578
2011-11-14,1109,587
2011-11-21,1119,594
2011-11-28,1144,609
2011-12-05,1156,621
2011-12-12,1175,626
2011-12-19,1190,636
2011-12-26,1197,644
2012-01-02,1211,658
2012-01-09,1224,665
2012-01-16,1237,670
2012-01-23,1242,678
2012-01-30,1249,685
2012-02-06,1252,690
2012-02-13,1262,697
2012-02-20,1267,702
2012-02-27,1274,708
2012-03-05,1279,714
2012-03-12,1289,721
2012-03-19,1304,734
2012-03-26,1314,739
2012-04-02,1321,742
2012-04-09,1330,750
2012-04-16,1336,758
2012-04-23,1345,766
2012-04-30,1358,770
2012-05-07,1366,774
2012-05-14,1381,778
2012-05-21,1395,785
2012-05-28,1403,790
2012-06-04,1409,795
2012-06-11,1417,800
2012-06-18,1433,803
2012-06-25,1446,807
2012-07-02,1456,811
2012-07-09,1472,815
2012-07-16,1481,855
2012-07-23,1489,879
2012-07-30,1500,883
2012-08-06,1513,892
2012-08-13,1529,901
2012-08-20,1549,914
2012-08-27,1569,923
2012-09-03,1586,929
2012-09-10,1598,933
2012-09-17,1614,952
2012-09-24,1620,1010
2012-10-01,1627,1018
2012-10-08,1636,1022
2012-10-15,1646,1028
2012-10-22,1653,1036
2012-10-29,1682,1041
2012-11-05,1693,1048
2012-11-12,1702,1106
2012-11-19,1708,1111
2012-11-26,1720,1121
2012-12-03,1729,1149
2012-12-10,1732,1167
2012-12-17,1742,1172
2012-12-24,1751,1173
2012-12-31,1762,1178
2013-01-07,1770,1191
2013-01-14,1781,1198
2013-01-21,1785,1207
2013-01-28,1796,1220
2013-02-04,1806,1231
2013-02-11,1825,1239
2013-02-18,1834,1248
2013-02-25,1846,1253
2013-03-04,1855,1258
2013-03-11,1863,1265
2013-03-18,1883,1272
2013-03-25,1896,1277
2013-04-01,1905,1282
2013-04-08,1917,1286
2013-04-15,1925,1293
2013-04-22,1939,1300
2013-04-29,1959,1309
2013-05-06,1976,1324
2013-05-13,1986,1332
2013-05-20,1997,1338
2013-05-27,2008,1353
2013-06-03,2019,1357
2013-06-10,2031,1370
2013-06-17,2049,1381
2013-06-24,2061,1386
2013-07-01,2080,1400
2013-07-08,2091,1410
2013-07-15,2101,1525
2013-07-22,2113,1583
2013-07-29,2124,1591
2013-08-05,2136,1602
2013-08-12,2144,1609
2013-08-19,2151,1618
2013-08-26,2158,1657
2013-09-02,2166,1665
2013-09-09,2181,1671
2013-09-16,2193,1677
2013-09-23,2203,1683
2013-09-30,2214,1687
2013-10-07,2220,1691
2013-10-14,2230,1706
2013-10-21,2243,1709
2013-10-28,2251,1726
2013-11-04,2260,1733
2013-11-11,2266,1767
2013-11-18,2271,1780
